date,symbol,Short Percentage Of Float
02/15/17,IHC,1.96
02/15/17,IHT,0.35
02/15/17,III,1.07
02/15/17,IIIN,6.5
02/15/17,IIN,1.28
02/15/17,IIVI,1.15
02/15/17,IKGH,0.29
02/15/17,IKNX,0.1
02/15/17,ILG,4.14
02/15/17,ILMN,4.45
02/15/17,IMAX,16.18
02/15/17,IMDZ,6.4
02/15/17,IMGN,22.92
02/15/17,IMH,14.89
02/15/17,IMI,0.09
02/15/17,IMKTA,2.88
02/15/17,IMMR,7.14
02/15/17,IMMU,23.68
02/15/17,IMMY,3.12
02/15/17,IMNP,7.35
02/15/17,IMOS,0.27
02/15/17,IMPV,11.49
02/15/17,IMUC,8.71
02/15/17,INAP,9.4
02/15/17,INBK,4.65
02/15/17,INCR,2.75
02/15/17,INCY,3.58
02/15/17,INDB,2.66
02/15/17,INFI,9.32
02/15/17,INFN,14.51
02/15/17,INFO,1.63
02/15/17,INFU,0.09
02/15/17,INGN,7.51
02/15/17,INGR,2.34
02/15/17,INN,2.89
02/15/17,INO,15.14
02/15/17,INOD,0.13
02/15/17,INOV,12.47
02/15/17,INPX,2.87
02/15/17,INS,0.22
02/15/17,INSE,0.13
02/15/17,INSG,11.78
02/15/17,INSM,10.67
02/15/17,INSY,121.24
02/15/17,INT,4.73
02/15/17,INTC,1.87
02/15/17,INTG,0.61
02/15/17,INTL,1.13
02/15/17,INTT,0.16
02/15/17,INTU,1.17
02/15/17,INTX,14.66
02/15/17,INUV,0.61
02/15/17,INVA,85.6
02/15/17,INVE,1.72
02/15/17,INVN,13.13
02/15/17,INVT,6.05
02/15/17,INWK,3.18
02/15/17,IO,19.72
02/15/17,IONS,11.67
02/15/17,IOSP,1.79
02/15/17,IOT,0.21
02/15/17,IP,2.41
02/15/17,IPAR,0.58
02/15/17,IPAS,0.4
02/15/17,IPCC,1.72
02/15/17,IPDN,1.48
02/15/17,IPG,3.33
02/15/17,IPGP,8.77
02/15/17,IPHI,10.87
02/15/17,IPHS,0.72
02/15/17,IPI,5.92
02/15/17,IPWR,5.51
02/15/17,IPXL,8.51
02/15/17,IR,1.69
02/15/17,IRBT,17.78
02/15/17,IRDM,30.84
02/15/17,IRET,6.02
02/15/17,IRIX,4.46
02/15/17,IRM,10.84
02/15/17,IRMD,9.67
02/15/17,IROQ,0.15
02/15/17,IRT,5.33
02/15/17,IRWD,18.39
02/15/17,ISBC,2.18
02/15/17,ISCA,1.92
02/15/17,ISDR,0.18
02/15/17,ISIG,0.28
02/15/17,ISL,0.08
02/15/17,ISLE,0.9
02/15/17,ISNS,2.94
02/15/17,ISR,4.02
02/15/17,ISRG,10.1
02/15/17,ISRL,1.39
02/15/17,ISSC,0.18
02/15/17,ISTR,0.12
02/15/17,IT,2.92
02/15/17,ITCI,17.73
02/15/17,ITEK,10.89
02/15/17,ITG,3.84
02/15/17,ITGR,4.31
02/15/17,ITI,0.36
02/15/17,ITIC,1.08
02/15/17,ITRI,2.28
02/15/17,ITRN,0.29
02/15/17,ITT,1.78
02/15/17,ITUS,0.71
02/15/17,ITW,2.27
02/15/17,IVAC,1.54
02/15/17,IVC,19.14
02/15/17,IVR,1.28
02/15/17,IVTY,9.11
02/15/17,IVZ,2.22
02/15/17,IXYS,0.5
02/15/17,IZEA,0.68
02/15/17,JACK,5.52
02/15/17,JAG,4.14
02/15/17,JAGX,26.6
02/15/17,JAKK,34.09
02/15/17,JASN,0.26
02/15/17,JAZZ,3.37
02/15/17,JBHT,5.16
02/15/17,JBL,3.2
02/15/17,JBLU,3.13
02/15/17,JBSS,9.09
02/15/17,JBT,1.63
02/15/17,JCAP,3.15
02/15/17,JCI,1.09
02/15/17,JCOM,8.9
02/15/17,JCP,27.43
02/15/17,JCS,0.29
02/15/17,JCTCF,0.06
02/15/17,JEC,1.95
02/15/17,JIVE,0.71
02/15/17,JJSF,1.41
02/15/17,JKHY,2.59
02/15/17,JLL,2.54
02/15/17,JMBA,30.1
02/15/17,JMP,0.19
02/15/17,JNJ,0.54
02/15/17,JNP,0.88
02/15/17,JNPR,2.92
02/15/17,JNS,4.5
02/15/17,JOB,0.27
02/15/17,JOE,19.45
02/15/17,JONE,65.53
02/15/17,JOUT,1.39
02/15/17,JOY,5.88
02/15/17,JPEP,0.39
02/15/17,JPM,0.95
02/15/17,JRJR,0.5
02/15/17,JRVR,0.92
02/15/17,JTPY,0.01
02/15/17,JUNO,23.34
02/15/17,JVA,1.01
02/15/17,JW.A,3.05
02/15/17,JWN,22.43
02/15/17,JXSB,0.04
02/15/17,JYNT,3.03
02/15/17,K,1.9
02/15/17,KAI,0.74
02/15/17,KALU,4.72
02/15/17,KALV,3.51
02/15/17,KAMN,14.44
02/15/17,KAR,0.96
02/15/17,KATE,11.45
02/15/17,KBAL,0.84
02/15/17,KBH,27.68
02/15/17,KBR,2.4
02/15/17,KBSF,8.05
02/15/17,KCAP,0.19
02/15/17,KCG,7.27
02/15/17,KE,0.62
02/15/17,KED,0.18
02/15/17,KEG,2.21
02/15/17,KELYA,1.54
02/15/17,KEM,4.6
02/15/17,KEQU,0.22
02/15/17,KERX,27.15
02/15/17,KEX,15.23
02/15/17,KEY,2.48
02/15/17,KEYS,0.37
02/15/17,KEYW,27.45
02/15/17,KFFB,0.32
02/15/17,KFRC,0.66
02/15/17,KFY,4.24
02/15/17,KGJI,0.91
02/15/17,KIM,3.81
02/15/17,KIN,1.07
02/15/17,KINS,0.2
02/15/17,KIRK,9.41
02/15/17,KITE,28.6
02/15/17,KKR,1.54
02/15/17,KLAC,1.71
02/15/17,KLIC,1.38
02/15/17,KLXI,9.47
02/15/17,KMB,1.65
02/15/17,KMG,1.12
02/15/17,KMI,1.22
02/15/17,KMPH,5.42
02/15/17,KMPR,2.94
02/15/17,KMT,4.95
02/15/17,KMX,12.15
02/15/17,KN,31.5
02/15/17,KND,5.84
02/15/17,KNDI,15.94
02/15/17,KNL,0.59
02/15/17,KNOP,0.37
02/15/17,KNSL,0.52
02/15/17,KNX,5.81
02/15/17,KO,0.91
02/15/17,KODK,4.31
02/15/17,KONA,21.56
02/15/17,KOOL,4.65
02/15/17,KOP,1.2
02/15/17,KOPN,4.16
02/15/17,KORS,8.2
02/15/17,KOS,13.49
02/15/17,KOSS,0.41
02/15/17,KPTI,12.16
02/15/17,KR,1.67
02/15/17,KRA,6.26
02/15/17,KRC,5.21
02/15/17,KRG,2.44
02/15/17,KRNT,8.37
02/15/17,KRNY,4.69
02/15/17,KRO,15.61
02/15/17,KS,3.98
02/15/17,KSS,12.68
02/15/17,KSU,2.57
02/15/17,KTCC,0.58
02/15/17,KTEC,0.1
02/15/17,KTOS,13.27
02/15/17,KTWO,11.07
02/15/17,KVHI,0.77
02/15/17,KW,4.66
02/15/17,KWR,3.17
02/15/17,L,0.66
02/15/17,LABL,8.96
02/15/17,LAD,11.29
02/15/17,LADR,1.44
02/15/17,LAKE,1.57
02/15/17,LAMR,7.64
02/15/17,LANC,1.54
02/15/17,LAND,1.98
02/15/17,LAQ,0.03
02/15/17,LARK,0.1
02/15/17,LAUR,0.02
02/15/17,LAWS,1.69
02/15/17,LAYN,23.63
02/15/17,LAZ,1.15
02/15/17,LB,5.19
02/15/17,LBAI,2.1
02/15/17,LBIO,10.16
02/15/17,LBRDA,2.57
02/15/17,LBTYA,2.54
02/15/17,LBY,0.55
02/15/17,LC,17.09
02/15/17,LCI,49.16
02/15/17,LCII,4.81
02/15/17,LCNB,0.57
02/15/17,LCUT,0.86
02/15/17,LDL,0.58
02/15/17,LDOS,4.55
02/15/17,LDR,5.05
02/15/17,LE,58
02/15/17,LEA,5.63
02/15/17,LECO,2.67
02/15/17,LEDS,10.21
02/15/17,LEE,7.05
02/15/17,LEG,6.52
02/15/17,LEN,4.92
02/15/17,LENS,8.25
02/15/17,LEU,4.96
02/15/17,LFGR,1.35
02/15/17,LFUS,2.03
02/15/17,LFVN,4.21
02/15/17,LGCY,2
02/15/17,LGF.B,5.79
02/15/17,LGIH,40.97
02/15/17,LGL,0.03
02/15/17,LGND,26
02/15/17,LH,2.4
02/15/17,LHCG,3.56
02/15/17,LHO,14.03
02/15/17,LIFE,5.14
02/15/17,LII,6.52
02/15/17,LILA,13
02/15/17,LINC,0.19
02/15/17,LIND,2.42
02/15/17,LION,5.8
02/15/17,LIOX,0.57
02/15/17,LIQT,0.63
02/15/17,LITE,8.5
02/15/17,LIVE,2.74
02/15/17,LIVN,4.8
02/15/17,LJPC,14.1
02/15/17,LKFN,3.79
02/15/17,LKQ,1.66
02/15/17,LKSD,1.64
02/15/17,LL,30.4
02/15/17,LLIT,0.24
02/15/17,LLL,2.75
02/15/17,LLNW,0.36
02/15/17,LLTC,3.06
02/15/17,LLY,1.27
02/15/17,LM,7.98
02/15/17,LMAT,2.06
02/15/17,LMB,0.64
02/15/17,LMIA,0.73
02/15/17,LMNR,2.27
02/15/17,LMNX,7.15
02/15/17,LMOS,3.42
02/15/17,LMRK,0.44
02/15/17,LMT,0.88
02/15/17,LNC,2.7
02/15/17,LNCE,10.2
02/15/17,LNDC,6.09
02/15/17,LNG,7.99
02/15/17,LNN,29.45
02/15/17,LNT,2.33
02/15/17,LNTH,14.03
02/15/17,LOAN,1.05
02/15/17,LOB,13.96
02/15/17,LOCO,14.47
02/15/17,LODE,1.31
02/15/17,LOGI,4.79
02/15/17,LOGM,5.39
02/15/17,LONE,1.47
02/15/17,LOPE,3.12
02/15/17,LORL,6.05
02/15/17,LOV,5.36
02/15/17,LOW,0.9
02/15/17,LOXO,32.21
02/15/17,LPCN,8.65
02/15/17,LPG,31.22
02/15/17,LPI,21.33
02/15/17,LPLA,2.15
02/15/17,LPNT,8.66
02/15/17,LPSN,3.35
02/15/17,LPT,2.23
02/15/17,LPTH,5.34
02/15/17,LPTX,0.38
02/15/17,LPX,2.24
02/15/17,LQ,3.21
02/15/17,LQDT,1.32
02/15/17,LRAD,0.3
02/15/17,LRCX,7.5
02/15/17,LRN,1.44
02/15/17,LSBK,0.39
02/15/17,LSCC,3.44
02/15/17,LSI,6.8
02/15/17,LSTR,3.93
02/15/17,LSXMA,0.76
02/15/17,LTBR,15.17
02/15/17,LTC,7.02
02/15/17,LTEA,0.57
02/15/17,LTRPA,2.15
02/15/17,LTRX,0.17
02/15/17,LTS,3.88
02/15/17,LTXB,2.78
02/15/17,LUB,1.25
02/15/17,LUK,1.36
02/15/17,LULU,15.31
02/15/17,LUNA,0.56
02/15/17,LUV,1.48
02/15/17,LVLT,1.3
02/15/17,LVS,2.32
02/15/17,LWAY,2.14
02/15/17,LXFT,5.26
02/15/17,LXP,4.05
02/15/17,LXRX,49.94
02/15/17,LXU,29.92
02/15/17,LYB,2.18
02/15/17,LYTS,1.41
02/15/17,LYV,3.2
02/15/17,LZB,3.85
02/15/17,M,6.56
02/15/17,MA,0.6
02/15/17,MAA,1.17
02/15/17,MAC,3.91
02/15/17,MACK,20.91
02/15/17,MAG,2.02
02/15/17,MAGS,2.06
02/15/17,MAIN,3.05
02/15/17,MAMS,0.25
02/15/17,MAN,3.14
02/15/17,MANH,4.05
02/15/17,MANT,1.84
02/15/17,MAR,2.56
02/15/17,MARA,1.21
02/15/17,MARK,1.43
02/15/17,MARPS,0.19
02/15/17,MAS,1.92
02/15/17,MASI,3.97
02/15/17,MAT,11.81
02/15/17,MATR,6
02/15/17,MATW,1.29
02/15/17,MATX,2.98
02/15/17,MAYS,0.1
02/15/17,MBCN,0.01
02/15/17,MBFI,4.6
02/15/17,MBI,11.91
02/15/17,MBII,5.92
02/15/17,MBLY,12.65
02/15/17,MBOT,19.67
02/15/17,MBRG,1.59
02/15/17,MBRX,6.96
02/15/17,MBTF,2.3
02/15/17,MBUU,5.78
02/15/17,MBVT,0.74
02/15/17,MBVX,7.32
02/15/17,MBWM,0.46
02/15/17,MC,5.35
02/15/17,MCBC,1.93
02/15/17,MCC,0.47
02/15/17,MCD,0.83
02/15/17,MCEP,0.92
02/15/17,MCF,2.77
02/15/17,MCFT,1.33
02/15/17,MCHP,10.62
02/15/17,MCHX,1.4
02/15/17,MCK,1.64
02/15/17,MCO,2.67
02/15/17,MCRI,2.93
02/15/17,MCS,0.78
02/15/17,MCY,10.03
02/15/17,MD,10.55
02/15/17,MDC,3.91
02/15/17,MDCA,10.6
02/15/17,MDCO,41.8
02/15/17,MDGL,1.09
02/15/17,MDLY,2.85
02/15/17,MDLZ,1.06
02/15/17,MDP,24.02
02/15/17,MDR,7.86
02/15/17,MDRX,11.31
02/15/17,MDSO,11.6
02/15/17,MDSY,0.16
02/15/17,MDT,0.68
02/15/17,MDU,1.28
02/15/17,MDVX,1.82
02/15/17,MDWD,1.69
02/15/17,MDXG,23.19
02/15/17,MED,4.73
02/15/17,MEET,12.43
02/15/17,MEI,1.74
02/15/17,MEIP,0.25
02/15/17,MELI,6.57
02/15/17,MELR,0.08
02/15/17,MEMP,1.38
02/15/17,MENT,8.23
02/15/17,MEP,0.1
02/15/17,MERC,0.48
02/15/17,MET,1.74
02/15/17,METC,5.17
02/15/17,MFA,1.93
02/15/17,MFCB,0.08
02/15/17,MFIN,22.73
02/15/17,MFNC,0.41
02/15/17,MFSF,0.52
02/15/17,MG,1.58
02/15/17,MGCD,0.2
02/15/17,MGEE,1.16
02/15/17,MGEN,10.35
02/15/17,MGI,4.72
02/15/17,MGIC,0.04
02/15/17,MGLN,0.7
02/15/17,MGM,3.69
02/15/17,MGNX,9.61
02/15/17,MGP,4.29
02/15/17,MGPI,16.28
02/15/17,MGRC,1.05
02/15/17,MGYR,0.11
02/15/17,MHH,0.1
02/15/17,MHK,2.29
02/15/17,MHLD,3.26
02/15/17,MHO,7.22
02/15/17,MIC,4.08
02/15/17,MICR,1.06
02/15/17,MICT,0.31
02/15/17,MIDD,6.09
02/15/17,MIK,3.75
02/15/17,MIME,3.72
02/15/17,MIND,0.6
02/15/17,MINI,9.29
02/15/17,MITK,4.31
02/15/17,MITL,0.69
02/15/17,MITT,3.44
02/15/17,MJN,2.18
02/15/17,MKC,4.39
02/15/17,MKC.V,0.01
02/15/17,MKL,1.71
02/15/17,MKSI,6.59
02/15/17,MKTX,1.08
02/15/17,MLAB,6.98
02/15/17,MLHR,2.25
02/15/17,MLI,1.07
02/15/17,MLM,2.92
02/15/17,MLNK,1.99
02/15/17,MLNX,10.73
02/15/17,MLP,0.02
02/15/17,MLR,1.07
02/15/17,MLSS,0.3
02/15/17,MLVF,0.06
02/15/17,MMAC,0.12
02/15/17,MMC,1.13
02/15/17,MMI,8.53
02/15/17,MMLP,0.98
02/15/17,MMM,1.23
02/15/17,MMP,1.53
02/15/17,MMS,3.94
02/15/17,MMSI,3.85
02/15/17,MMYT,17.12
02/15/17,MN,14.38
02/15/17,MNDO,0.05
02/15/17,MNGA,5.48
02/15/17,MNI,8.6
02/15/17,MNK,11.92
02/15/17,MNKD,27.68
02/15/17,MNOV,8.82
02/15/17,MNR,1.16
02/15/17,MNRO,14.84
02/15/17,MNST,1.96
02/15/17,MNTA,7.7
02/15/17,MNTX,3.53
02/15/17,MO,0.61
02/15/17,MOBL,1.95
02/15/17,MOC,2.04
02/15/17,MOCO,0.14
02/15/17,MOD,1.32
02/15/17,MODN,6.47
02/15/17,MOFG,0.8
02/15/17,MOG.A,0.6
02/15/17,MOH,22.61
02/15/17,MON,0.74
02/15/17,MORE,3.36
02/15/17,MORN,0.84
02/15/17,MOS,7.35
02/15/17,MOSY,4.58
02/15/17,MOV,3.98
02/15/17,MOXC,0.2
02/15/17,MPAA,11.64
02/15/17,MPB,0.05
02/15/17,MPC,2.19
02/15/17,MPG,4.79
02/15/17,MPLX,4.51
02/15/17,MPO,0.85
02/15/17,MPSX,2.79
02/15/17,MPW,20.7
02/15/17,MPWR,2.73
02/15/17,MPX,1.58
02/15/17,MRAM,1.2
02/15/17,MRC,9.92
02/15/17,MRCC,1.4
02/15/17,MRCY,5.99
02/15/17,MRDN,0.3
02/15/17,MRIN,1
02/15/17,MRK,0.69
02/15/17,MRLN,0.69
02/15/17,MRNS,20.42
02/15/17,MRO,6.38
02/15/17,MRTN,0.99
02/15/17,MRTX,8.45
02/15/17,MRVC,0.58
02/15/17,MRVL,1.38
02/15/17,MS,1.11
02/15/17,MSA,2.02
02/15/17,MSB,0.59
02/15/17,MSBF,0.03
02/15/17,MSBI,0.51
02/15/17,MSCC,6.25
02/15/17,MSCI,1.72
02/15/17,MSEX,0.88
02/15/17,MSFG,1.12
02/15/17,MSFT,0.61
02/15/17,MSG,6.44
02/15/17,MSGN,6.57
02/15/17,MSI,3.88
02/15/17,MSL,4.46
02/15/17,MSM,6.96
02/15/17,MSN,0.02
02/15/17,MSON,0.74
02/15/17,MSTR,3.75
02/15/17,MSTX,5.6
02/15/17,MTB,3.04
02/15/17,MTBC,0.08
02/15/17,MTD,5.71
02/15/17,MTDR,17.51
02/15/17,MTEX,0.74
02/15/17,MTG,4.76
02/15/17,MTGE,0.9
02/15/17,MTH,10.75
02/15/17,MTN,5.22
02/15/17,MTOR,9.68
02/15/17,MTR,0.21
02/15/17,MTRN,3.09
02/15/17,MTRX,0.96
02/15/17,MTSC,5.59
02/15/17,MTSI,16.75
02/15/17,MTSL,0.03
02/15/17,MTW,7.35
02/15/17,MTX,0.83
02/15/17,MTZ,5.85
02/15/17,MU,4.72
02/15/17,MUR,16.47
02/15/17,MUSA,15.74
02/15/17,MUX,15.57
02/15/17,MVC,0.21
02/15/17,MVIS,9.1
02/15/17,MVO,1.5
02/15/17,MWA,1.58
02/15/17,MX,12.22
02/15/17,MXC,0.33
02/15/17,MXIM,1.42
02/15/17,MXL,9.43
02/15/17,MXPT,1.08
02/15/17,MXWL,5.81
02/15/17,MYCC,3.87
02/15/17,MYE,1.21
02/15/17,MYGN,52.43
02/15/17,MYL,5.45
02/15/17,MYOS,15.06
02/15/17,MYRG,1.23
02/15/17,NAII,0.46
02/15/17,NAKD,11.11
02/15/17,NAME,1.82
02/15/17,NANO,0.54
02/15/17,NAO,8.45
02/15/17,NAP,2.05
02/15/17,NAT,15.25
02/15/17,NATH,3.5
02/15/17,NATI,5.5
02/15/17,NATR,1.02
02/15/17,NAUH,0.45
02/15/17,NAV,25.81
02/15/17,NAVB,8.41
02/15/17,NAVG,0.77
02/15/17,NAVI,4.6
02/15/17,NBEV,2.79
02/15/17,NBHC,2.4
02/15/17,NBIX,6.38
02/15/17,NBL,4.35
02/15/17,NBLX,1.67
02/15/17,NBN,0.19
02/15/17,NBR,6.92
02/15/17,NBTB,3.18
02/15/17,NBY,4.97
02/15/17,NC,2.61
02/15/17,NCBS,1.81
02/15/17,NCI,1.23
02/15/17,NCIT,0.54
02/15/17,NCLH,3.55
02/15/17,NCMI,2.92
02/15/17,NCOM,2.02
02/15/17,NCR,1.16
02/15/17,NCS,2.3
02/15/17,NDAQ,2.75
02/15/17,NDLS,32.87
02/15/17,NDRM,7.57
02/15/17,NDRO,0.09
02/15/17,NDSN,2.73
02/15/17,NE,20.53
02/15/17,NEE,2.54
02/15/17,NEFF,1.01
02/15/17,NEM,2.04
02/15/17,NEO,7.71
02/15/17,NEOG,3.25
02/15/17,NEON,12.63
02/15/17,NEOS,13.54
02/15/17,NEOT,2.75
02/15/17,NEP,2.14
02/15/17,NERV,21.35
02/15/17,NETE,8.98
02/15/17,NEU,6.06
02/15/17,NEWM,6.19
02/15/17,NEWR,16.44
02/15/17,NEWS,0.78
02/15/17,NEWT,4.29
02/15/17,NFBK,4.79
02/15/17,NFEC,2.37
02/15/17,NFG,4.96
02/15/17,NFLX,5.7
02/15/17,NFX,2.75
02/15/17,NGHC,0.53
02/15/17,NGL,2.89
02/15/17,NGS,0.8
02/15/17,NGVC,24.1
02/15/17,NHC,1.66
02/15/17,NHI,5.06
02/15/17,NHLD,0.04
02/15/17,NHTC,33.97
02/15/17,NI,1.73
02/15/17,NICK,0.39
02/15/17,NIHD,9.51
02/15/17,NJR,5.46
02/15/17,NKE,2.89
02/15/17,NKSH,4.39
02/15/17,NKTR,13.91
02/15/17,NKX,0.13
02/15/17,NL,0.98
02/15/17,NLNK,9.22
02/15/17,NLS,13.27
02/15/17,NLSN,2.1
02/15/17,NLST,5.42
02/15/17,NLY,2.22
02/15/17,NM,4.92
02/15/17,NMBL,7.36
02/15/17,NMFC,0.52
02/15/17,NMIH,1.19
02/15/17,NMM,1.44
02/15/17,NMRX,2.67
02/15/17,NNA,0.94
02/15/17,NNBR,9.9
02/15/17,NNI,0.85
02/15/17,NNN,6.31
02/15/17,NNVC,3.77
02/15/17,NOC,1.19
02/15/17,NOG,23.67
02/15/17,NOMD,1.93
02/15/17,NORD,8.62
02/15/17,NOV,6.69
02/15/17,NOVT,0.54
02/15/17,NOW,5.2
02/15/17,NP,1.17
02/15/17,NPK,9.5
02/15/17,NPO,1.83
02/15/17,NPTN,14.91
02/15/17,NR,7.25
02/15/17,NRCIB,1.19
02/15/17,NRG,5.09
02/15/17,NRIM,2.79
02/15/17,NRP,0.41
02/15/17,NRT,0.38
02/15/17,NRZ,1.01
02/15/17,NS,5.19
02/15/17,NSA,4.76
02/15/17,NSC,1.28
02/15/17,NSEC,0.12
02/15/17,NSH,3.67
02/15/17,NSIT,0.68
02/15/17,NSM,20.41
02/15/17,NSP,2.21
02/15/17,NSPR,20.35
02/15/17,NSR,8.34
02/15/17,NSSC,0.76
02/15/17,NSTG,5.27
02/15/17,NSYS,0.01
02/15/17,NTAP,6.3
02/15/17,NTCT,12.03
02/15/17,NTGR,4.35
02/15/17,NTIC,0.07
02/15/17,NTIP,0.45
02/15/17,NTN,0.9
02/15/17,NTP,0.81
02/15/17,NTRA,3.91
02/15/17,NTRI,3.25
02/15/17,NTRS,1.32
02/15/17,NTWK,0.19
02/15/17,NUAN,2.39
02/15/17,NUE,1.82
02/15/17,NURO,6.64
02/15/17,NUS,9.32
02/15/17,NUTR,0.94
02/15/17,NUVA,10.76
02/15/17,NVAX,27.73
02/15/17,NVCR,13.98
02/15/17,NVDA,4.55
02/15/17,NVEC,1.04
02/15/17,NVEE,8.79
02/15/17,NVET,2.02
02/15/17,NVFY,2.81
02/15/17,NVGS,2.34
02/15/17,NVIV,9.79
02/15/17,NVMI,0.25
02/15/17,NVR,1.6
02/15/17,NVRO,32.36
02/15/17,NVTA,22.49
02/15/17,NWBI,7.57
02/15/17,NWE,3.41
02/15/17,NWFL,0.21
02/15/17,NWHM,6.13
02/15/17,NWL,4.08
02/15/17,NWLI,1.16
02/15/17,NWN,3.81
02/15/17,NWPX,4.6
02/15/17,NWSA,1.64
02/15/17,NWY,0.35
02/15/17,NX,5.34
02/15/17,NXRT,1.45
02/15/17,NXST,11.37
02/15/17,NXTD,11.1
02/15/17,NXTM,5.48
02/15/17,NYCB,7
02/15/17,NYLD,8.05
02/15/17,NYLD.A,2.25
02/15/17,NYMT,8.54
02/15/17,NYMX,9.59
02/15/17,NYNY,7.57
02/15/17,NYRT,4.25
02/15/17,NYT,3.34
02/15/17,O,10.65
02/15/17,OA,1.9
02/15/17,OAK,1.47
02/15/17,OAKS,8.32
02/15/17,OAS,22.34
02/15/17,OB,1.01
02/15/17,OBAS,0.87
02/15/17,OBCI,0.15
02/15/17,OC,3.12
02/15/17,OCC,0.13
02/15/17,OCFC,2.78
02/15/17,OCIP,1.37
02/15/17,OCLR,16.46
02/15/17,OCN,14.57
02/15/17,OCUL,46.99
02/15/17,ODC,0.82
02/15/17,ODFL,4.65
02/15/17,ODP,3.15
02/15/17,OESX,2.47
02/15/17,OFC,3.59
02/15/17,OFED,0.02
02/15/17,OFG,10.46
02/15/17,OFIX,6.12
02/15/17,OFLX,0.6
02/15/17,OFS,0.97
02/15/17,OGE,2.49
02/15/17,OGEN,0.46
02/15/17,OGS,1.45
02/15/17,OGXI,2.95
02/15/17,OHAI,0.08
02/15/17,OHGI,1.25
02/15/17,OHI,20.38
02/15/17,OHRP,2.07
02/15/17,OI,4.4
02/15/17,OII,13.95
02/15/17,OIS,12.72
02/15/17,OKE,7.52
02/15/17,OKS,2.93
02/15/17,OKSB,0.93
02/15/17,OLBK,0.61
02/15/17,OLED,11.77
02/15/17,OLLI,41.11
02/15/17,OLN,5.74
02/15/17,OLP,0.69
02/15/17,OMAM,0.56
02/15/17,OMC,5.82
02/15/17,OMCL,8.58
02/15/17,OME,1.98
02/15/17,OMED,7.53
02/15/17,OMER,24.55
02/15/17,OMEX,18.91
02/15/17,OMF,11.03
02/15/17,OMI,17.97
02/15/17,OMN,0.75
02/15/17,ON,2.56
02/15/17,ONB,5.26
02/15/17,ONCE,33.19
02/15/17,ONCS,7.36
02/15/17,ONDK,8.87
02/15/17,ONP,0.24
02/15/17,ONTX,18.92
02/15/17,ONVI,2.15
02/15/17,ONVO,15.54
02/15/17,OPB,3.61
02/15/17,OPGN,21.31
02/15/17,OPHC,0.06
02/15/17,OPHT,20.89
02/15/17,OPK,24.77
02/15/17,OPOF,0.08
02/15/17,OPTT,33.52
02/15/17,OPXA,9.53
02/15/17,OPY,0.79
02/15/17,ORA,2.87
02/15/17,ORBC,8.92
02/15/17,ORBK,0.67
02/15/17,ORC,19.56
02/15/17,ORCL,1.26
02/15/17,OREX,28.44
02/15/17,ORI,2.45
02/15/17,ORIG,13.67
02/15/17,ORIT,4.82
02/15/17,ORLY,6.19
02/15/17,ORM,0.87
02/15/17,ORMP,2.36
02/15/17,ORN,2.37
02/15/17,ORPN,2.02
02/15/17,ORRF,0.8
02/15/17,OSBC,0.62
02/15/17,OSG,1.22
02/15/17,OSIS,8.7
02/15/17,OSK,5.56
02/15/17,OSTK,5.83
02/15/17,OSUR,2.3
02/15/17,OTEL,0.16
02/15/17,OTIC,9.15
02/15/17,OTIV,0.51
02/15/17,OTTR,1.16
02/15/17,OTTW,0.28
02/15/17,OUT,1
02/15/17,OVAS,24.83
02/15/17,OVBC,0.04
02/15/17,OVLY,0.06
02/15/17,OXBR,0.39
02/15/17,OXFD,1.43
02/15/17,OXM,6.79
02/15/17,OXY,1.96
02/15/17,OZM,0.66
02/15/17,OZRK,19.83
02/15/17,P,28.32
02/15/17,PAA,2.08
02/15/17,PACB,17.81
02/15/17,PACD,2.84
02/15/17,PACW,2.9
02/15/17,PAG,10.5
02/15/17,PAGP,5.26
02/15/17,PAH,20.8
02/15/17,PAHC,1.2
02/15/17,PANL,0.18
02/15/17,PANW,9.14
02/15/17,PAR,0.12
02/15/17,PARR,16.71
02/15/17,PATI,1.05
02/15/17,PATK,5.39
02/15/17,PAY,15.3
02/15/17,PAYC,33.86
02/15/17,PAYX,4.08
02/15/17,PB,5.67
02/15/17,PBBI,0.02
02/15/17,PBCT,13.83
02/15/17,PBF,15.69
02/15/17,PBFX,1.61
02/15/17,PBH,4.93
02/15/17,PBHC,0.09
02/15/17,PBI,6.37
02/15/17,PBIB,0.39
02/15/17,PBIP,0.73
02/15/17,PBNC,0.17
02/15/17,PBPB,6.24
02/15/17,PBSK,0.14
02/15/17,PBT,0.45
02/15/17,PBYI,37.73
02/15/17,PCAR,2.22
02/15/17,PCBK,2.03
02/15/17,PCG,1.08
02/15/17,PCH,3.21
02/15/17,PCLN,3.26
02/15/17,PCMI,1.97
02/15/17,PCO,0.08
02/15/17,PCRX,23.22
02/15/17,PCTI,0.1
02/15/17,PCTY,11.93
02/15/17,PCYG,9.58
02/15/17,PCYO,0.89
02/15/17,PDCE,13.59
02/15/17,PDCO,12.89
02/15/17,PDEX,0.42
02/15/17,PDFS,3.51
02/15/17,PDLI,8.48
02/15/17,PDM,5.39
02/15/17,PE,7.47
02/15/17,PEB,21.12
02/15/17,PEBK,0.06
02/15/17,PEBO,0.97
02/15/17,PED,0.11
02/15/17,PEG,1.69
02/15/17,PEGA,2.41
02/15/17,PEGI,10.53
02/15/17,PEIX,3.83
