date,symbol,Short Percentage Of Float
02/10/05,SRI,1.31
02/10/05,SRPT,3.58
02/10/05,SRT,9.79
02/10/05,SSB,0.89
02/10/05,SSD,1.9
02/10/05,SSI,7.24
02/10/05,SSP,2.07
02/10/05,SSY,0.21
02/10/05,SSYS,18.2
02/10/05,STAA,5.34
02/10/05,STAR,1.31
02/10/05,STBA,2.08
02/10/05,STC,2.82
02/10/05,STE,1.7
02/10/05,STFC,0.47
02/10/05,STI,0.93
02/10/05,STJ,0.7
02/10/05,STL,2.4
02/10/05,STLD,12.03
02/10/05,STLY,1.22
02/10/05,STMP,8.48
02/10/05,STNR,0.41
02/10/05,STON,0.14
02/10/05,STR,1.1
02/10/05,STRA,9.11
02/10/05,STRL,0.1
02/10/05,STRS,0.01
02/10/05,STRT,0.92
02/10/05,STT,1.89
02/10/05,STX,7.4
02/10/05,STXS,3.01
02/10/05,STZ,3.02
02/10/05,SUI,1.78
02/10/05,SUP,31.24
02/10/05,SURG,0.17
02/10/05,SUSQ,1.69
02/10/05,SVA,0.8
02/10/05,SVBI,0.3
02/10/05,SVT,0.04
02/10/05,SVU,2.09
02/10/05,SWC,1.94
02/10/05,SWK,2.28
02/10/05,SWKS,3.92
02/10/05,SWM,1.93
02/10/05,SWN,4.08
02/10/05,SWS,5.55
02/10/05,SWX,1.74
02/10/05,SWY,3.69
02/10/05,SXCL,0.24
02/10/05,SXI,1.3
02/10/05,SXL,0.07
02/10/05,SXT,8.35
02/10/05,SYBT,0.92
02/10/05,SYK,2.1
02/10/05,SYKE,1.24
02/10/05,SYMC,7.3
02/10/05,SYNA,13.5
02/10/05,SYNL,0.01
02/10/05,SYNM,4.65
02/10/05,SYNT,0.45
02/10/05,SYPR,0.84
02/10/05,SYX,0.26
02/10/05,SYY,1.78
02/10/05,T,1.12
02/10/05,TACT,8.34
02/10/05,TAP,17.35
02/10/05,TARO,5.16
02/10/05,TAYC,0.41
02/10/05,TAYD,3.96
02/10/05,TBI,11.22
02/10/05,TCB,1.44
02/10/05,TCBI,2.73
02/10/05,TCBK,0.65
02/10/05,TCO,2.62
02/10/05,TCP,0.01
02/10/05,TDS,2.25
02/10/05,TDW,8.53
02/10/05,TDY,1.56
02/10/05,TE,9.67
02/10/05,TEAR,5.52
02/10/05,TECD,2.29
02/10/05,TECH,4.71
02/10/05,TECU,2.16
02/10/05,TEG,2.27
02/10/05,TELL,0.01
02/10/05,TEN,6.71
02/10/05,TER,5.51
02/10/05,TESO,0.98
02/10/05,TESS,0.29
02/10/05,TEX,3.08
02/10/05,TFX,4.35
02/10/05,TG,2.1
02/10/05,TGC,0.01
02/10/05,TGI,1.94
02/10/05,TGNA,1.36
02/10/05,TGT,0.86
02/10/05,THC,7.67
02/10/05,THFF,0.87
02/10/05,THG,1.42
02/10/05,THLD,3.59
02/10/05,THO,6.66
02/10/05,THOR,10.7
02/10/05,THRD,0.3
02/10/05,THRM,0.04
02/10/05,TIBX,2.6
02/10/05,TICC,0.53
02/10/05,TIF,4.95
02/10/05,TIGR,0.01
02/10/05,TIK,0.01
02/10/05,TILE,3.05
02/10/05,TISA,2.59
02/10/05,TISI,0.58
02/10/05,TIVO,4.24
02/10/05,TJX,2.38
02/10/05,TK,3.99
02/10/05,TKR,2.17
02/10/05,TLF,0.01
02/10/05,TLRD,4.82
02/10/05,TMK,2.11
02/10/05,TMO,1.22
02/10/05,TMP,0.9
02/10/05,TNC,1.03
02/10/05,TNH,0.57
02/10/05,TNP,1.19
02/10/05,TOL,10.12
02/10/05,TOPS,3.52
02/10/05,TORM,0.18
02/10/05,TPC,0.61
02/10/05,TPX,5.4
02/10/05,TQNT,1.4
02/10/05,TR,1.2
02/10/05,TRC,2.02
02/10/05,TREX,8.64
02/10/05,TRK,0.93
02/10/05,TRMB,5.9
02/10/05,TRMK,1.22
02/10/05,TRN,13.32
02/10/05,TROW,1.4
02/10/05,TRR,6.25
02/10/05,TRST,3.62
02/10/05,TRV,2.16
02/10/05,TSBK,0.04
02/10/05,TSCO,5.35
02/10/05,TSN,2.02
02/10/05,TSO,5.35
02/10/05,TSRE,0.7
02/10/05,TSRI,0.23
02/10/05,TSS,0.74
02/10/05,TST,1.18
02/10/05,TSYS,6.91
02/10/05,TTC,5.22
02/10/05,TTEC,8.74
02/10/05,TTEK,5.29
02/10/05,TTI,2.34
02/10/05,TTMI,8.16
02/10/05,TTNP,0.78
02/10/05,TTWO,22.43
02/10/05,TUES,5.52
02/10/05,TUP,9.2
02/10/05,TURN,9.76
02/10/05,TVTY,16.66
02/10/05,TW,2.43
02/10/05,TWGP,0.73
02/10/05,TWI,6.67
02/10/05,TWIN,0.07
02/10/05,TWMC,1.48
02/10/05,TWTC,1.53
02/10/05,TWX,1.31
02/10/05,TXI,1.6
02/10/05,TXN,1.65
02/10/05,TXRH,1.2
02/10/05,TXT,0.66
02/10/05,TYC,2.71
02/10/05,TYL,1.98
02/10/05,TZOO,5.78
02/10/05,UBCP,0.04
02/10/05,UBFO,0.85
02/10/05,UBOH,0.07
02/10/05,UBP,0.07
02/10/05,UBSH,1
02/10/05,UBSI,1.9
02/10/05,UCBI,1.08
02/10/05,UCFC,1.01
02/10/05,UCTT,0.28
02/10/05,UDR,2.55
02/10/05,UEIC,1.14
02/10/05,UFCS,4.51
02/10/05,UFI,0.88
02/10/05,UFPI,3.34
02/10/05,UFPT,0.01
02/10/05,UFS,0.8
02/10/05,UG,0.06
02/10/05,UGI,0.81
02/10/05,UHAL,1.21
02/10/05,UHS,3.34
02/10/05,UHT,0.99
02/10/05,UIL,5.7
02/10/05,UIS,1.63
02/10/05,ULBI,7.7
02/10/05,ULTI,6.46
02/10/05,UMBF,1.95
02/10/05,UMH,0.19
02/10/05,UMPQ,2.04
02/10/05,UNAM,0.01
02/10/05,UNB,0.03
02/10/05,UNF,1.19
02/10/05,UNFI,7.44
02/10/05,UNH,1.14
02/10/05,UNM,6.55
02/10/05,UNP,1.19
02/10/05,UNS,6.22
02/10/05,UNT,2.11
02/10/05,UNTD,8.98
02/10/05,UPL,0.95
02/10/05,UPS,1.34
02/10/05,UQM,0.14
02/10/05,URBN,4.9
02/10/05,URI,6.84
02/10/05,USAK,0.16
02/10/05,USAP,0.36
02/10/05,USB,0.77
02/10/05,USEG,0.07
02/10/05,USG,33.2
02/10/05,USLM,0.12
02/10/05,USM,0.71
02/10/05,USNA,11.86
02/10/05,USPH,0.13
02/10/05,UTEK,5.69
02/10/05,UTHR,16.79
02/10/05,UTI,4.41
02/10/05,UTIW,11.39
02/10/05,UTL,0.01
02/10/05,UTMD,5.07
02/10/05,UTSI,11.83
02/10/05,UTX,0.85
02/10/05,UUU,1.08
02/10/05,UVSP,1.34
02/10/05,UVV,2.75
02/10/05,UWN,3.34
02/10/05,VAL,2.47
02/10/05,VALU,0.21
02/10/05,VAR,3.56
02/10/05,VASC,1.06
02/10/05,VBFC,0.25
02/10/05,VDSI,3.24
02/10/05,VECO,7.19
02/10/05,VFC,0.84
02/10/05,VGR,3.24
02/10/05,VGZ,0.1
02/10/05,VHI,0.19
02/10/05,VIAV,2.84
02/10/05,VICL,0.2
02/10/05,VICR,2.76
02/10/05,VIDE,8.61
02/10/05,VIRC,0.12
02/10/05,VISI,0.73
02/10/05,VIVE,0.11
02/10/05,VIVO,0.71
02/10/05,VLGEA,0.1
02/10/05,VLO,2.53
02/10/05,VLY,1.3
02/10/05,VMC,2.81
02/10/05,VMI,1.09
02/10/05,VNO,2.23
02/10/05,VOXX,4.35
02/10/05,VRML,2.37
02/10/05,VRNT,2.22
02/10/05,VRSN,4.3
02/10/05,VRTX,7.98
02/10/05,VSAT,3.07
02/10/05,VSB,0.08
02/10/05,VSEC,0.38
02/10/05,VSH,1.84
02/10/05,VSR,0.01
02/10/05,VTR,2.43
02/10/05,VTSS,9.91
02/10/05,VVC,5.8
02/10/05,VVI,2.92
02/10/05,VVUS,4.43
02/10/05,VZ,0.79
02/10/05,WAB,1.84
02/10/05,WABC,3.49
02/10/05,WAC,0.17
02/10/05,WAFD,1.88
02/10/05,WASH,1.33
02/10/05,WAT,1.52
02/10/05,WBA,1.4
02/10/05,WBS,1.18
02/10/05,WCC,1.12
02/10/05,WCG,0.67
02/10/05,WCIC,8.01
02/10/05,WCN,5.28
02/10/05,WDC,2.17
02/10/05,WDFC,2.47
02/10/05,WDR,2.16
02/10/05,WEC,0.94
02/10/05,WEN,3.01
02/10/05,WERN,1.39
02/10/05,WEYS,0.43
02/10/05,WFC,0.68
02/10/05,WFM,6.82
02/10/05,WFT,3.95
02/10/05,WG,4.99
02/10/05,WGL,5.85
02/10/05,WGO,18.43
02/10/05,WHG,0.11
02/10/05,WHR,8.13
02/10/05,WIBC,3.59
02/10/05,WIN,0.57
02/10/05,WINA,0.01
02/10/05,WINT,7.88
02/10/05,WIRE,2.35
02/10/05,WLB,1.19
02/10/05,WLFC,0.02
02/10/05,WLK,0.35
02/10/05,WLL,6.74
02/10/05,WLTW,2.36
02/10/05,WM,1.13
02/10/05,WMAR,16.28
02/10/05,WMB,2.28
02/10/05,WMK,0.78
02/10/05,WMT,0.53
02/10/05,WNC,14.25
02/10/05,WOOF,4
02/10/05,WOR,2.93
02/10/05,WPC,0.38
02/10/05,WPP,1.49
02/10/05,WR,1.48
02/10/05,WRB,1.53
02/10/05,WRE,2.54
02/10/05,WRI,1.76
02/10/05,WRK,1.34
02/10/05,WRLD,1.64
02/10/05,WSBC,1.77
02/10/05,WSCI,0.02
02/10/05,WSFS,1.32
02/10/05,WSM,3.66
02/10/05,WSO,2.73
02/10/05,WST,1.64
02/10/05,WSTG,0.21
02/10/05,WSTL,2.24
02/10/05,WTBA,1.37
02/10/05,WTFC,11.1
02/10/05,WTI,0.59
02/10/05,WTM,0.31
02/10/05,WTR,2.46
02/10/05,WTS,2.44
02/10/05,WTT,0.07
02/10/05,WTW,6.05
02/10/05,WVFC,0.09
02/10/05,WVVI,0.04
02/10/05,WWD,0.92
02/10/05,WWE,1.01
02/10/05,WWW,2.89
02/10/05,WY,1.34
02/10/05,WYNN,7.26
02/10/05,X,12.7
02/10/05,XCRA,6.71
02/10/05,XEC,14.94
02/10/05,XEL,2.48
02/10/05,XL,2.79
02/10/05,XLNX,4.67
02/10/05,XOM,0.42
02/10/05,XOMA,2.07
02/10/05,XPER,2.75
02/10/05,XPO,0.59
02/10/05,XRAY,1.76
02/10/05,XRSC,0.95
02/10/05,XRX,1.83
02/10/05,XXIA,2.6
02/10/05,Y,0.14
02/10/05,YCB,0.02
02/10/05,YDKN,4.92
02/10/05,YHOO,5.55
02/10/05,YORW,0.04
02/10/05,YRCW,12.31
02/10/05,YUM,1.96
02/10/05,ZBH,2.09
02/10/05,ZBRA,2.48
02/10/05,ZEUS,19.71
02/10/05,ZIGO,2.39
02/10/05,ZION,1.4
02/10/05,ZIPR,5.4
02/10/05,ZIXI,22.47
02/10/05,ZOOM,0.24
02/15/05,AEC,0.87
02/15/05,DW,0.05
02/15/05,GCA,3.33
02/15/05,IMN,0.29
02/15/05,ROC,0.04
02/15/05,RYL,0.02
02/28/05,AEC,0.01
02/28/05,CSG,0.09
02/28/05,DW,0.04
02/28/05,GCA,3.71
02/28/05,IMN,1.22
02/28/05,PLL,2.26
02/28/05,ROC,0.04
02/28/05,RYL,0.02
03/10/05,A,1.09
03/10/05,AAME,0.01
03/10/05,AAON,1.22
03/10/05,AAP,2.11
03/10/05,AAPL,3.53
03/10/05,AB,0.58
03/10/05,ABAX,6.93
03/10/05,ABC,4.96
03/10/05,ABCB,1.16
03/10/05,ABCO,4.25
03/10/05,ABEO,0.33
03/10/05,ABG,0.83
03/10/05,ABIO,3.2
03/10/05,ABM,1.85
03/10/05,ABMD,6.82
03/10/05,ABR,3.03
03/10/05,ABT,0.46
03/10/05,ABTL,4.87
03/10/05,ACAD,0.04
03/10/05,ACAS,7.63
03/10/05,ACAT,2.57
03/10/05,ACC,1.22
03/10/05,ACET,2.05
03/10/05,ACFC,0.47
03/10/05,ACGL,0.23
03/10/05,ACIW,2.77
03/10/05,ACLS,2.99
03/10/05,ACN,0.5
03/10/05,ACTA,6.99
03/10/05,ACTG,1.85
03/10/05,ACU,0.16
03/10/05,ACXM,1.76
03/10/05,ACY,0.47
03/10/05,ADAT,8.91
03/10/05,ADBE,2.37
03/10/05,ADC,0.24
03/10/05,ADI,2.39
03/10/05,ADM,1.09
03/10/05,ADMP,0.03
03/10/05,ADP,0.9
03/10/05,ADS,1.14
03/10/05,ADSK,1.82
03/10/05,ADTN,5.73
03/10/05,ADVS,3.42
03/10/05,AEE,2.68
03/10/05,AEGN,8
03/10/05,AEIS,4.54
03/10/05,AEL,11.99
03/10/05,AEO,4.42
03/10/05,AEP,4.93
03/10/05,AEPI,0.15
03/10/05,AES,1.54
03/10/05,AET,2.37
03/10/05,AETI,0.04
03/10/05,AEY,0.01
03/10/05,AF,4.33
03/10/05,AFAM,0.14
03/10/05,AFFX,16.19
03/10/05,AFG,2.42
03/10/05,AFL,0.85
03/10/05,AFOP,0.01
03/10/05,AGCO,5.39
03/10/05,AGEN,19.44
03/10/05,AGII,0.91
03/10/05,AGN,3.62
03/10/05,AGO,0.37
03/10/05,AGYS,3.33
03/10/05,AHL,0.1
03/10/05,AHPI,0.01
03/10/05,AHT,1.66
03/10/05,AI,5.6
03/10/05,AIG,0.54
03/10/05,AIII,0.06
03/10/05,AIN,1.37
03/10/05,AINV,1.31
03/10/05,AIQ,4.42
03/10/05,AIR,6.31
03/10/05,AIRM,0.3
03/10/05,AIRT,0.94
03/10/05,AIT,2.79
03/10/05,AIV,3.43
03/10/05,AIZ,2.89
03/10/05,AJG,4.18
03/10/05,AJRD,11.82
03/10/05,AKAM,7.91
03/10/05,AKR,1.52
03/10/05,AKRX,3.92
03/10/05,AKS,10.81
03/10/05,ALCO,0.74
03/10/05,ALE,4.92
03/10/05,ALG,0.11
03/10/05,ALGN,16.88
03/10/05,ALK,14.54
03/10/05,ALKS,6.99
03/10/05,ALL,1.52
03/10/05,ALNY,0.81
03/10/05,ALOG,5.35
03/10/05,ALOT,0.05
03/10/05,ALR,4.5
03/10/05,ALSK,0.93
03/10/05,ALTI,3.54
03/10/05,ALTR,3.23
03/10/05,ALTV,0.1
03/10/05,ALX,1.08
03/10/05,ALXN,11.2
03/10/05,AMAG,6.48
03/10/05,AMAT,2.48
03/10/05,AMCC,1.24
03/10/05,AMD,9.97
03/10/05,AME,1.07
03/10/05,AMED,13.41
03/10/05,AMG,20.34
03/10/05,AMGN,1.48
03/10/05,AMIC,0.01
03/10/05,AMKR,4.23
03/10/05,AMN,8.98
03/10/05,AMNB,0.15
03/10/05,AMOT,0.06
03/10/05,AMPH,0.03
03/10/05,AMRB,0.02
03/10/05,AMRI,5.11
03/10/05,AMSC,7.59
03/10/05,AMSWA,0.08
03/10/05,AMT,7.19
03/10/05,AMTD,2.16
03/10/05,AMWD,1.28
03/10/05,AMZN,7.75
03/10/05,AN,4.94
03/10/05,ANAD,2.1
03/10/05,ANAT,0.06
03/10/05,ANDE,0.1
03/10/05,ANF,2.75
03/10/05,ANGO,0.52
03/10/05,ANH,3.16
03/10/05,ANIK,0.77
03/10/05,ANIP,2.69
03/10/05,ANN,7.98
03/10/05,ANSS,2.24
03/10/05,ANTM,1.03
03/10/05,AOBC,0.08
03/10/05,AOI,3.81
03/10/05,AON,3.22
03/10/05,AOS,5.09
03/10/05,APA,1.33
03/10/05,APAGF,0.01
03/10/05,APC,1.66
03/10/05,APD,1.29
03/10/05,APH,2.32
03/10/05,APL,0.18
03/10/05,APOG,2
03/10/05,APOL,6.29
03/10/05,APRI,0.51
03/10/05,APT,0.01
03/10/05,APU,0.21
03/10/05,ARC,0.07
03/10/05,ARCB,8.16
03/10/05,ARDM,2.67
03/10/05,ARE,3.77
03/10/05,ARG,2.18
03/10/05,ARIA,4.68
03/10/05,ARKR,0.36
03/10/05,ARL,0.08
03/10/05,ARLP,0.58
03/10/05,ARLZ,2.27
03/10/05,ARNA,2.2
03/10/05,ARQL,1.21
03/10/05,ARRS,3.28
03/10/05,ARRY,2.7
03/10/05,ARTW,0.25
03/10/05,ARTX,4.03
03/10/05,ARW,1.41
03/10/05,ARWR,1.83
03/10/05,ASB,0.99
03/10/05,ASEI,2.2
03/10/05,ASFI,4.86
03/10/05,ASGN,1.38
03/10/05,ASH,1.49
03/10/05,ASNA,4.48
03/10/05,ASRV,0.02
03/10/05,ASTC,0.81
03/10/05,ASTE,1.5
03/10/05,ASUR,0.36
03/10/05,ASYS,0.12
03/10/05,ATAX,0.02
03/10/05,ATEA,0.01
03/10/05,ATI,4.12
03/10/05,ATLC,2.67
03/10/05,ATLO,0.06
03/10/05,ATML,1.21
03/10/05,ATNI,0.11
03/10/05,ATO,3.55
03/10/05,ATR,1.47
03/10/05,ATRI,0.02
03/10/05,ATRM,0.1
03/10/05,ATRO,0.34
03/10/05,ATRS,0.4
03/10/05,ATTU,0.17
03/10/05,ATU,4.5
03/10/05,ATVI,2.17
03/10/05,ATW,2.03
03/10/05,AUBN,0.02
03/10/05,AUDC,7.07
03/10/05,AUMN,7.01
03/10/05,AUXL,0.71
03/10/05,AVA,2.43
03/10/05,AVB,2.29
03/10/05,AVD,9.47
03/10/05,AVHI,7.28
03/10/05,AVIR,4.13
03/10/05,AVNR,2.01
03/10/05,AVP,1.31
03/10/05,AVT,2.56
03/10/05,AVX,1.64
03/10/05,AVY,1.62
03/10/05,AWR,2.28
03/10/05,AWRE,0.51
03/10/05,AWX,0.04
03/10/05,AXAS,0.66
03/10/05,AXDX,0.08
03/10/05,AXE,4.04
03/10/05,AXL,14.28
03/10/05,AXLL,3.6
03/10/05,AXP,0.9
03/10/05,AXS,0.3
03/10/05,AXTI,0.04
03/10/05,AYI,4.03
03/10/05,AZO,7.01
03/10/05,AZPN,13.58
03/10/05,B,2.72
03/10/05,BA,1.2
03/10/05,BABY,1.03
03/10/05,BAC,1.01
03/10/05,BAMM,0.34
03/10/05,BANC,0.06
03/10/05,BANF,1.18
03/10/05,BANR,1.13
03/10/05,BASI,0.12
03/10/05,BAX,1.03
03/10/05,BBBY,2.04
03/10/05,BBG,1.28
03/10/05,BBGI,0.58
03/10/05,BBOX,9.72
03/10/05,BBSI,0.25
03/10/05,BBT,1.65
03/10/05,BBW,12.1
03/10/05,BBX,1.55
03/10/05,BBY,3.83
03/10/05,BC,2.19
03/10/05,BCO,0.36
03/10/05,BCOR,16.82
03/10/05,BCPC,0.03
03/10/05,BCR,1.15
03/10/05,BCRX,1.66
03/10/05,BDC,3.19
03/10/05,BDL,0.22
03/10/05,BDMS,0.04
03/10/05,BDN,2.95
03/10/05,BDSI,0.04
03/10/05,BDX,0.59
03/10/05,BEAV,3.95
03/10/05,BEBE,6.35
03/10/05,BECN,1.88
03/10/05,BEE,2.36
03/10/05,BEL,0.94
03/10/05,BELFA,0.03
03/10/05,BELFB,3.5
03/10/05,BEN,1.93
03/10/05,BF.A,0.03
03/10/05,BFS,1.39
03/10/05,BG,3.59
03/10/05,BGC,9.49
03/10/05,BGCP,2.25
03/10/05,BGFV,2.12
03/10/05,BGG,6.35
03/10/05,BH,1.92
03/10/05,BHB,0.02
03/10/05,BHE,6.1
03/10/05,BHI,2.78
03/10/05,BHLB,2.56
03/10/05,BID,7.6
03/10/05,BIG,5.16
03/10/05,BIIB,2.97
03/10/05,BIO,1.59
03/10/05,BIOL,34.79
03/10/05,BIOS,7.39
03/10/05,BIRT,1.58
03/10/05,BJRI,6.02
03/10/05,BK,0.76
03/10/05,BKE,0.51
03/10/05,BKH,4.53
03/10/05,BKMU,2.11
03/10/05,BKS,3.49
03/10/05,BKSC,0.08
03/10/05,BLK,0.57
03/10/05,BLKB,0.7
03/10/05,BLL,1.86
03/10/05,BLT,0.85
03/10/05,BLX,0.54
03/10/05,BMI,0.17
03/10/05,BMR,1.24
03/10/05,BMRC,0.01
03/10/05,BMRN,4.18
03/10/05,BMS,1.63
03/10/05,BMTC,1.95
03/10/05,BMY,0.99
03/10/05,BNCN,0.07
03/10/05,BNSO,0.04
03/10/05,BOBE,5.53
03/10/05,BOH,1.99
03/10/05,BOKF,0.28
03/10/05,BOLT,0.27
03/10/05,BONT,0.73
03/10/05,BOOM,16.83
03/10/05,BOSC,0.01
03/10/05,BPFH,12.42
03/10/05,BPL,0.33
03/10/05,BPOP,0.21
03/10/05,BPT,2.49
03/10/05,BRC,1.35
03/10/05,BRCD,6.33
03/10/05,BRCM,3.37
03/10/05,BREW,2.07
03/10/05,BRID,0.28
03/10/05,BRK.B,0.1
03/10/05,BRKL,7.17
03/10/05,BRKR,1.18
03/10/05,BRKS,5.31
03/10/05,BRLI,4.18
03/10/05,BRN,1.56
03/10/05,BRO,5.12
03/10/05,BRS,3.95
03/10/05,BRT,0.19
03/10/05,BSET,1.68
03/10/05,BSF,0.06
03/10/05,BSQR,0.29
03/10/05,BSRR,0.01
03/10/05,BSX,0.94
03/10/05,BTH,4.62
03/10/05,BTN,0.04
03/10/05,BTX,1.8
03/10/05,BUSE,1.05
03/10/05,BVSN,6.52
03/10/05,BVX,0.23
03/10/05,BWA,5.48
03/10/05,BWLD,9.46
03/10/05,BXMT,1.98
03/10/05,BXP,2.53
03/10/05,BXS,1.86
03/10/05,BYBK,0.03
03/10/05,BYD,4.29
03/10/05,BYFC,0.12
03/10/05,BYI,11.62
03/10/05,BZH,27.49
03/10/05,C,0.63
03/10/05,CA,5.23
03/10/05,CAA,6.41
03/10/05,CAAS,0.64
03/10/05,CAB,4.06
03/10/05,CAC,1.3
03/10/05,CACB,1.98
03/10/05,CACC,1.45
03/10/05,CACH,1.97
03/10/05,CACI,5.18
03/10/05,CAG,2.25
03/10/05,CAH,1.82
03/10/05,CAKE,9.94
03/10/05,CAL,2.38
03/10/05,CALD,0.06
03/10/05,CALM,28.35
03/10/05,CAM,4.46
03/10/05,CAMP,1.79
03/10/05,CAMT,0.02
03/10/05,CAR,0.72
03/10/05,CART,0.28
03/10/05,CARV,0.02
03/10/05,CASC,1.31
03/10/05,CASH,0.16
03/10/05,CASI,5.16
03/10/05,CASS,0.04
03/10/05,CASY,3.1
03/10/05,CAT,1.97
03/10/05,CATO,2.35
03/10/05,CATY,1.83
03/10/05,CAW,0.05
03/10/05,CB,0.91
03/10/05,CBAN,0.2
03/10/05,CBB,2.83
03/10/05,CBG,0.96
03/10/05,CBI,1.8
03/10/05,CBK,9.55
03/10/05,CBL,2.63
03/10/05,CBM,3.59
03/10/05,CBMX,1.27
03/10/05,CBRL,5.18
03/10/05,CBSH,1.44
03/10/05,CBST,5.55
03/10/05,CBT,2.31
03/10/05,CBU,2.86
03/10/05,CBZ,1.06
03/10/05,CCBG,2.22
03/10/05,CCC,4.47
03/10/05,CCE,1.64
03/10/05,CCF,0.02
03/10/05,CCI,1.88
03/10/05,CCK,2.53
03/10/05,CCL,1.76
03/10/05,CCMP,23.57
03/10/05,CCNE,0.02
03/10/05,CCOI,0.38
03/10/05,CCRN,6.77
03/10/05,CCUR,0.97
03/10/05,CDE,4.03
03/10/05,CDI,3.31
03/10/05,CDNS,3.16
03/10/05,CDOR,0.06
03/10/05,CDR,1.6
03/10/05,CE,0.93
03/10/05,CEB,2.39
03/10/05,CECE,0.58
03/10/05,CECO,9.6
03/10/05,CELG,6.67
03/10/05,CENT,2.63
03/10/05,CENX,6.73
03/10/05,CEQP,0.63
03/10/05,CERN,31.9
03/10/05,CERS,1.87
03/10/05,CETC,0.01
03/10/05,CETV,1.8
03/10/05,CEVA,0.29
03/10/05,CFBK,0.27
03/10/05,CFCB,0.1
03/10/05,CFFI,0.04
03/10/05,CFFN,1.34
03/10/05,CFI,1.35
03/10/05,CFNL,0.98
03/10/05,CFR,1.33
03/10/05,CGEN,0.15
03/10/05,CGI,0.7
03/10/05,CGNT,0.26
03/10/05,CGNX,3.13
03/10/05,CHCI,3.09
03/10/05,CHCO,1.67
03/10/05,CHD,3.13
03/10/05,CHDN,1.48
03/10/05,CHDX,2.87
03/10/05,CHE,5.1
03/10/05,CHFC,2.13
03/10/05,CHFN,0.38
03/10/05,CHH,1.88
03/10/05,CHK,1.97
03/10/05,CHKE,1.39
03/10/05,CHKP,2.23
03/10/05,CHMT,6.86
03/10/05,CHRW,3
03/10/05,CHS,16.13
03/10/05,CI,1.27
03/10/05,CIA,1.98
03/10/05,CIDM,0.03
03/10/05,CIEN,2.2
03/10/05,CIMT,0
03/10/05,CINF,1.37
03/10/05,CIR,1.52
03/10/05,CIVB,0.02
03/10/05,CIX,0.31
03/10/05,CIZN,0.02
03/10/05,CKEC,2.06
03/10/05,CKH,10.08
03/10/05,CKP,3.63
03/10/05,CKSW,0.41
03/10/05,CKX,1.65
03/10/05,CL,0.6
03/10/05,CLB,0.55
03/10/05,CLBH,0.01
03/10/05,CLC,1.56
03/10/05,CLCT,2.63
03/10/05,CLDX,1.95
03/10/05,CLF,12.19
03/10/05,CLFD,0.08
03/10/05,CLGX,3.15
03/10/05,CLH,12.87
03/10/05,CLI,2.13
03/10/05,CLMS,1.53
03/10/05,CLSN,0.06
03/10/05,CLWT,0.49
03/10/05,CLX,1.76
03/10/05,CMA,1.42
03/10/05,CMC,4.23
03/10/05,CMCO,0.92
03/10/05,CMCSA,1.99
03/10/05,CMCT,0.04
03/10/05,CME,6.19
03/10/05,CMI,5.85
03/10/05,CMLS,4.51
03/10/05,CMO,12.74
03/10/05,CMP,1.16
03/10/05,CMS,10.27
03/10/05,CMTL,7.07
03/10/05,CNA,0.51
03/10/05,CNBKA,1.44
03/10/05,CNC,4.64
03/10/05,CNL,1.79
03/10/05,CNMD,4.67
03/10/05,CNO,3.74
03/10/05,CNOB,0.49
03/10/05,CNP,6.47
03/10/05,CNQR,7.26
03/10/05,CNS,0.76
03/10/05,CNTY,0.71
03/10/05,CNVR,4.86
03/10/05,CNW,1.56
03/10/05,CNX,4.59
03/10/05,CNXN,1.04
03/10/05,COB,0.04
03/10/05,COBR,0.44
03/10/05,COBZ,1.47
03/10/05,COF,3.91
03/10/05,COG,2.73
03/10/05,COH,2.04
03/10/05,COHR,3.26
03/10/05,COHU,1.87
03/10/05,COKE,0.88
03/10/05,COL,2.48
03/10/05,COLB,1.41
03/10/05,COLM,5.45
03/10/05,CONN,4.2
03/10/05,COO,4.98
03/10/05,COOL,1.74
03/10/05,COP,0.68
03/10/05,CORT,0.73
03/10/05,COST,1.93
03/10/05,CPB,1.94
03/10/05,CPE,4.5
03/10/05,CPF,1.95
03/10/05,CPHC,0.1
03/10/05,CPHD,4.05
03/10/05,CPRT,1.51
03/10/05,CPSI,1.43
03/10/05,CPSS,0.02
03/10/05,CPST,2.75
03/10/05,CPT,2.12
03/10/05,CPWR,1.06
03/10/05,CQB,6.47
03/10/05,CR,3.42
03/10/05,CRAI,7.5
03/10/05,CRAY,8.92
03/10/05,CRD.A,0.16
03/10/05,CRDS,0.01
03/10/05,CREE,17.16
03/10/05,CRI,2.27
03/10/05,CRIS,2.28
03/10/05,CRK,3.67
03/10/05,CRL,2.6
03/10/05,CRM,4.76
03/10/05,CRNT,0.2
03/10/05,CRR,4.86
03/10/05,CRRC,1.23
03/10/05,CRS,4.61
03/10/05,CRT,1.1
03/10/05,CRTN,0.07
03/10/05,CRUS,2.77
03/10/05,CRV,0
03/10/05,CRVL,2.25
03/10/05,CRVP,0.08
03/10/05,CRWN,1.18
03/10/05,CRY,18.55
03/10/05,CRZO,3.75
03/10/05,CSBK,0.87
03/10/05,CSCD,1.15
03/10/05,CSCO,0.84
03/10/05,CSGP,12.48
03/10/05,CSGS,5.59
03/10/05,CSH,3.16
03/10/05,CSL,3.23
03/10/05,CSS,1
03/10/05,CSU,0.27
03/10/05,CSV,0.34
03/10/05,CSWC,1.06
