date,symbol,Short Percentage Of Float
07/11/06,ARG,1.23
07/11/06,ARIA,8.79
07/11/06,ARII,4.31
07/11/06,ARKR,0.02
07/11/06,ARL,0.01
07/11/06,ARLP,0.82
07/11/06,ARLZ,17.19
07/11/06,ARNA,13.45
07/11/06,ARQL,4.95
07/11/06,ARRS,6.69
07/11/06,ARRY,6.86
07/11/06,ARTW,0.25
07/11/06,ARTX,2.89
07/11/06,ARW,3.33
07/11/06,ARWR,0.59
07/11/06,ASB,1.93
07/11/06,ASBI,0.2
07/11/06,ASEI,24.11
07/11/06,ASFI,25.7
07/11/06,ASGN,4.11
07/11/06,ASH,2.51
07/11/06,ASNA,12.89
07/11/06,ASRV,0.62
07/11/06,ASTC,0.06
07/11/06,ASTE,5.6
07/11/06,ASUR,0.8
07/11/06,ASYS,0.24
07/11/06,ATAX,0.01
07/11/06,ATEA,0.85
07/11/06,ATEC,1.09
07/11/06,ATI,3.9
07/11/06,ATLC,17.27
07/11/06,ATLO,1.1
07/11/06,ATML,2.51
07/11/06,ATNI,1.43
07/11/06,ATO,2.89
07/11/06,ATR,3.8
07/11/06,ATRC,0.25
07/11/06,ATRI,0.05
07/11/06,ATRM,0.09
07/11/06,ATRO,0.17
07/11/06,ATRS,1.66
07/11/06,ATSG,4.11
07/11/06,ATTU,0.06
07/11/06,ATU,8.17
07/11/06,ATVI,8.03
07/11/06,ATW,8.31
07/11/06,AUBN,0.01
07/11/06,AUDC,3.6
07/11/06,AUMN,9.64
07/11/06,AUXL,6.03
07/11/06,AVA,9.31
07/11/06,AVB,2.9
07/11/06,AVD,8.58
07/11/06,AVHI,10.29
07/11/06,AVIR,10.29
07/11/06,AVNR,31.2
07/11/06,AVP,1.76
07/11/06,AVT,2.52
07/11/06,AVX,1.34
07/11/06,AVY,1.3
07/11/06,AWR,5.19
07/11/06,AWRE,0.65
07/11/06,AWX,0.1
07/11/06,AXAS,3.43
07/11/06,AXDX,0.14
07/11/06,AXE,6.02
07/11/06,AXL,19.41
07/11/06,AXLL,6.24
07/11/06,AXP,1.43
07/11/06,AXR,1.7
07/11/06,AXS,0.54
07/11/06,AXTI,0.86
07/11/06,AYI,5.88
07/11/06,AZO,4.83
07/11/06,AZPN,15.59
07/11/06,AZZ,0.14
07/11/06,B,5.12
07/11/06,BA,0.93
07/11/06,BABY,4.3
07/11/06,BAC,0.77
07/11/06,BAMM,4.9
07/11/06,BANC,0.04
07/11/06,BANF,2.24
07/11/06,BANR,3.57
07/11/06,BAP,0.3
07/11/06,BAS,2.36
07/11/06,BASI,0.13
07/11/06,BAX,0.51
07/11/06,BBBY,3.1
07/11/06,BBG,6.1
07/11/06,BBGI,0.29
07/11/06,BBOX,5.68
07/11/06,BBSI,2.73
07/11/06,BBT,1
07/11/06,BBW,28.04
07/11/06,BBX,7.4
07/11/06,BBY,3.41
07/11/06,BC,4.19
07/11/06,BCBP,0.01
07/11/06,BCO,4.59
07/11/06,BCOR,10.3
07/11/06,BCPC,4.25
07/11/06,BCR,2.07
07/11/06,BCRX,11.2
07/11/06,BDC,5.65
07/11/06,BDL,0.39
07/11/06,BDN,4.49
07/11/06,BDR,0.01
07/11/06,BDSI,0.01
07/11/06,BDX,0.54
07/11/06,BEAV,4.93
07/11/06,BEBE,3.04
07/11/06,BECN,21.84
07/11/06,BEE,3.91
07/11/06,BEL,2.22
07/11/06,BELFA,0.01
07/11/06,BELFB,4.66
07/11/06,BEN,0.51
07/11/06,BF.A,0.01
07/11/06,BFIN,3.96
07/11/06,BFS,2.37
07/11/06,BG,7.12
07/11/06,BGC,5.02
07/11/06,BGCP,2.57
07/11/06,BGFV,5.31
07/11/06,BGG,10.77
07/11/06,BGI,0.04
07/11/06,BH,5.81
07/11/06,BHB,0.02
07/11/06,BHE,8.41
07/11/06,BHI,3.38
07/11/06,BHLB,3.68
07/11/06,BID,8.1
07/11/06,BIG,16.79
07/11/06,BIIB,2.22
07/11/06,BIO,3.54
07/11/06,BIOL,25.47
07/11/06,BIOS,4.23
07/11/06,BIRT,5.37
07/11/06,BJRI,7.45
07/11/06,BK,0.67
07/11/06,BKD,0.3
07/11/06,BKE,2.55
07/11/06,BKH,8.76
07/11/06,BKMU,5.09
07/11/06,BKS,4.82
07/11/06,BKSC,0.03
07/11/06,BLDR,6.4
07/11/06,BLK,1.55
07/11/06,BLKB,4.89
07/11/06,BLL,2.88
07/11/06,BLT,5.22
07/11/06,BLX,0.5
07/11/06,BMI,4.41
07/11/06,BMR,5.16
07/11/06,BMRC,0.01
07/11/06,BMRN,11.08
07/11/06,BMS,1.09
07/11/06,BMTC,0.36
07/11/06,BMY,2.44
07/11/06,BNCN,0.3
07/11/06,BNSO,0.02
07/11/06,BOBE,6.54
07/11/06,BOFI,0.22
07/11/06,BOH,1.84
07/11/06,BOKF,0.23
07/11/06,BOLT,0.98
07/11/06,BONT,16.5
07/11/06,BOOM,22.81
07/11/06,BOSC,0.03
07/11/06,BPFH,6.54
07/11/06,BPL,1.67
07/11/06,BPOP,1.44
07/11/06,BPT,6.63
07/11/06,BRC,5.97
07/11/06,BRCD,6.73
07/11/06,BRCM,2.8
07/11/06,BREW,1.97
07/11/06,BRID,0.39
07/11/06,BRK.B,0.19
07/11/06,BRKL,7.87
07/11/06,BRKR,1.67
07/11/06,BRKS,5.6
07/11/06,BRLI,6.34
07/11/06,BRN,0.05
07/11/06,BRO,2.87
07/11/06,BRS,5.86
07/11/06,BRT,0.05
07/11/06,BSET,2.6
07/11/06,BSF,0.02
07/11/06,BSQR,0.33
07/11/06,BSRR,2.05
07/11/06,BSX,1.41
07/11/06,BTH,4.95
07/11/06,BTN,0.1
07/11/06,BTUI,6.1
07/11/06,BUSE,2.86
07/11/06,BVA,0.11
07/11/06,BVX,0.07
07/11/06,BWA,4.9
07/11/06,BWL.A,0.01
07/11/06,BWLD,14.11
07/11/06,BWP,0.61
07/11/06,BXC,6.12
07/11/06,BXMT,3.87
07/11/06,BXP,2.92
07/11/06,BXS,2.71
07/11/06,BYD,4.72
07/11/06,BYFC,0.37
07/11/06,BYI,6.7
07/11/06,BZH,17.05
07/11/06,C,0.75
07/11/06,CA,3.34
07/11/06,CAA,12.2
07/11/06,CAAS,2
07/11/06,CAB,7.89
07/11/06,CAC,3.83
07/11/06,CACB,5.75
07/11/06,CACC,1.79
07/11/06,CACH,3.83
07/11/06,CACI,8.11
07/11/06,CAG,2.01
07/11/06,CAH,0.72
07/11/06,CAKE,11.83
07/11/06,CAL,4.54
07/11/06,CALD,0.14
07/11/06,CALM,1.52
07/11/06,CAM,4.11
07/11/06,CAMP,3.6
07/11/06,CAMT,0.14
07/11/06,CAR,1.01
07/11/06,CART,0.12
07/11/06,CARV,0.09
07/11/06,CASC,1.06
07/11/06,CASH,0.27
07/11/06,CASI,2.9
07/11/06,CASM,0.07
07/11/06,CASS,2.27
07/11/06,CASY,4.72
07/11/06,CAT,1.66
07/11/06,CATO,6.6
07/11/06,CATY,5.16
07/11/06,CAW,0.02
07/11/06,CB,0.76
07/11/06,CBAK,2.57
07/11/06,CBAN,1.83
07/11/06,CBB,7.52
07/11/06,CBEY,16.01
07/11/06,CBG,2.06
07/11/06,CBI,2.8
07/11/06,CBIO,0.01
07/11/06,CBK,6.79
07/11/06,CBL,3.9
07/11/06,CBM,6.48
07/11/06,CBMX,1.79
07/11/06,CBRL,10.65
07/11/06,CBS,1.82
07/11/06,CBS.A,0.04
07/11/06,CBSH,1.38
07/11/06,CBST,14.33
07/11/06,CBT,6
07/11/06,CBU,6.96
07/11/06,CBZ,5.75
07/11/06,CCBG,3.96
07/11/06,CCC,12.73
07/11/06,CCE,1.06
07/11/06,CCF,0.01
07/11/06,CCI,5.16
07/11/06,CCK,2.71
07/11/06,CCL,1.4
07/11/06,CCMP,14.48
07/11/06,CCNE,0.02
07/11/06,CCO,0.08
07/11/06,CCOI,4.23
07/11/06,CCRN,4.68
07/11/06,CCUR,3.01
07/11/06,CDE,7.9
07/11/06,CDI,3.71
07/11/06,CDNS,4.42
07/11/06,CDOR,0.1
07/11/06,CDR,3.68
07/11/06,CDZI,0.14
07/11/06,CE,1.01
07/11/06,CEB,2.29
07/11/06,CECE,0.49
07/11/06,CECO,10.79
07/11/06,CELG,5.86
07/11/06,CENT,11.67
07/11/06,CENX,9.58
07/11/06,CEQP,0.5
07/11/06,CERN,11.26
07/11/06,CERS,4.95
07/11/06,CETC,0.05
07/11/06,CETV,3.17
07/11/06,CEVA,0.1
07/11/06,CF,5.82
07/11/06,CFBK,0.02
07/11/06,CFCB,0.03
07/11/06,CFFI,0.04
07/11/06,CFFN,1.01
07/11/06,CFI,0.32
07/11/06,CFNB,0.01
07/11/06,CFNL,4.42
07/11/06,CFR,1.78
07/11/06,CGEN,0.04
07/11/06,CGI,4.91
07/11/06,CGNT,0.29
07/11/06,CGNX,5.98
07/11/06,CHCI,9.46
07/11/06,CHCO,3.68
07/11/06,CHD,3.68
07/11/06,CHDN,3.13
07/11/06,CHDX,3.82
07/11/06,CHE,7.49
07/11/06,CHFC,4.58
07/11/06,CHFN,0.85
07/11/06,CHH,4.96
07/11/06,CHK,8.41
07/11/06,CHKE,3.69
07/11/06,CHKP,2.77
07/11/06,CHMT,7.03
07/11/06,CHRW,3.7
07/11/06,CHS,5.96
07/11/06,CHTP,0.01
07/11/06,CI,1.86
07/11/06,CIA,1.68
07/11/06,CIDM,15.98
07/11/06,CIEN,3.66
07/11/06,CIFC,5.91
07/11/06,CIMT,0
07/11/06,CINF,0.85
07/11/06,CIR,4.6
07/11/06,CIVB,0.05
07/11/06,CIX,0.54
07/11/06,CKEC,27.93
07/11/06,CKH,5.64
07/11/06,CKP,4.81
07/11/06,CKSW,0.06
07/11/06,CL,0.96
07/11/06,CLB,0.51
07/11/06,CLC,4.52
07/11/06,CLCT,2.01
07/11/06,CLDX,0.96
07/11/06,CLF,12.01
07/11/06,CLFD,0.08
07/11/06,CLGX,1.69
07/11/06,CLH,9.71
07/11/06,CLI,2.69
07/11/06,CLMS,7.42
07/11/06,CLMT,0.02
07/11/06,CLSN,0.06
07/11/06,CLUB,0.29
07/11/06,CLWT,0.39
07/11/06,CLX,1.94
07/11/06,CMA,2.25
07/11/06,CMC,2.69
07/11/06,CMCO,4.33
07/11/06,CMCSA,2.22
07/11/06,CMCT,0.06
07/11/06,CME,4.02
07/11/06,CMG,4.12
07/11/06,CMI,9.37
07/11/06,CMLS,14.32
07/11/06,CMO,2.65
07/11/06,CMP,4.67
07/11/06,CMPR,5.39
07/11/06,CMS,7.42
07/11/06,CMT,0.13
07/11/06,CMTL,11.31
07/11/06,CNA,1.28
07/11/06,CNBKA,0.49
07/11/06,CNC,15.73
07/11/06,CNL,7.51
07/11/06,CNMD,8
07/11/06,CNO,6.98
07/11/06,CNOB,0.52
07/11/06,CNP,3.88
07/11/06,CNQR,15.78
07/11/06,CNS,4.08
07/11/06,CNSL,3.02
07/11/06,CNTY,4.88
07/11/06,CNVR,8.85
07/11/06,CNW,3.2
07/11/06,CNX,5.93
07/11/06,CNXN,1.91
07/11/06,COB,0.06
07/11/06,COBK,0.1
07/11/06,COBR,0.85
07/11/06,COBZ,5.15
07/11/06,CODI,2.17
07/11/06,COF,5.47
07/11/06,COG,3.61
07/11/06,COH,1.91
07/11/06,COHR,8.5
07/11/06,COHU,7
07/11/06,COKE,2.02
07/11/06,COL,1.63
07/11/06,COLB,4.03
07/11/06,COLM,7.19
07/11/06,CONN,12.62
07/11/06,COO,8.42
07/11/06,COOL,2.26
07/11/06,COP,0.88
07/11/06,CORE,4.28
07/11/06,CORT,4.58
07/11/06,COST,2.46
07/11/06,CPA,0.33
07/11/06,CPB,1.05
07/11/06,CPE,6.7
07/11/06,CPF,6.79
07/11/06,CPHC,0.04
07/11/06,CPHD,8.71
07/11/06,CPK,0.16
07/11/06,CPRT,3.3
07/11/06,CPSI,7.89
07/11/06,CPSS,0.73
07/11/06,CPST,14.79
07/11/06,CPT,2.56
07/11/06,CPWR,0.49
07/11/06,CQB,21.1
07/11/06,CR,1.81
07/11/06,CRAI,5.26
07/11/06,CRAY,3.21
07/11/06,CREE,14.68
07/11/06,CRI,5.43
07/11/06,CRIS,2.3
07/11/06,CRK,7.93
07/11/06,CRL,3.44
07/11/06,CRM,9.12
07/11/06,CRNT,0.14
07/11/06,CROX,16.61
07/11/06,CRR,9.65
07/11/06,CRRC,3.22
07/11/06,CRS,5.11
07/11/06,CRT,1.94
07/11/06,CRTN,0.19
07/11/06,CRUS,6.05
07/11/06,CRV,0.12
07/11/06,CRVL,2.68
07/11/06,CRVP,0.04
07/11/06,CRWN,2.63
07/11/06,CRY,3.91
07/11/06,CRZO,13.19
07/11/06,CSBK,1.72
07/11/06,CSCD,0.21
07/11/06,CSCO,0.64
07/11/06,CSFL,2.94
07/11/06,CSGP,12.54
07/11/06,CSGS,6.58
07/11/06,CSH,5.04
07/11/06,CSII,0.24
07/11/06,CSL,2.68
07/11/06,CSPI,0.02
07/11/06,CSS,2.65
07/11/06,CSU,2.89
07/11/06,CSV,0.46
07/11/06,CSWC,2.76
07/11/06,CSX,1.25
07/11/06,CTAS,2.26
07/11/06,CTB,26.83
07/11/06,CTBI,3.63
07/11/06,CTCM,0.13
07/11/06,CTG,0.08
07/11/06,CTHR,10.35
07/11/06,CTIB,0.4
07/11/06,CTIC,1.2
07/11/06,CTL,6.78
07/11/06,CTO,4.68
07/11/06,CTRN,15.79
07/11/06,CTS,4.67
07/11/06,CTSH,4.68
07/11/06,CTWS,0.79
07/11/06,CTXS,1.98
07/11/06,CUB,3.15
07/11/06,CUBE,5.39
07/11/06,CUO,1.14
07/11/06,CUTR,2.75
07/11/06,CUZ,4.75
07/11/06,CVA,3.2
07/11/06,CVBF,3.11
07/11/06,CVC,6.43
07/11/06,CVCO,5.21
07/11/06,CVCY,0.02
07/11/06,CVD,5.76
07/11/06,CVG,1.02
07/11/06,CVGI,5.01
07/11/06,CVGW,0.07
07/11/06,CVLY,0.03
07/11/06,CVM,0.32
07/11/06,CVO,5.89
07/11/06,CVR,0.02
07/11/06,CVS,2.03
07/11/06,CVTI,2.02
07/11/06,CVU,0.03
07/11/06,CVX,1.38
07/11/06,CW,8.78
07/11/06,CWBC,0.01
07/11/06,CWCO,2.3
07/11/06,CWEI,4.95
07/11/06,CWST,7.24
07/11/06,CWT,4.12
07/11/06,CXW,2.03
07/11/06,CY,9.73
07/11/06,CYAN,0.05
07/11/06,CYBE,1.82
07/11/06,CYCC,0.01
07/11/06,CYH,2.11
07/11/06,CYN,2.18
07/11/06,CYNO,0.26
07/11/06,CYT,3.39
07/11/06,CYTK,4.73
07/11/06,CYTR,1.37
07/11/06,CYTX,0.01
07/11/06,CZNC,0.69
07/11/06,D,1.56
07/11/06,DAIO,0.17
07/11/06,DAKT,8.98
07/11/06,DAR,3.18
07/11/06,DARA,0.55
07/11/06,DAVE,0.89
07/11/06,DBD,8.01
07/11/06,DCI,2.46
07/11/06,DCO,0.11
07/11/06,DCOM,4.44
07/11/06,DCP,0.47
07/11/06,DCTH,2.59
07/11/06,DD,2.08
07/11/06,DDD,14.82
07/11/06,DDE,4.59
07/11/06,DDR,2.64
07/11/06,DDS,9.05
07/11/06,DE,2.74
07/11/06,DECK,22.45
07/11/06,DEL,5.28
07/11/06,DENN,4.82
07/11/06,DEPO,9.19
07/11/06,DEST,7.44
07/11/06,DF,1.97
07/11/06,DFBG,0.97
07/11/06,DFZ,0.01
07/11/06,DGAS,0.08
07/11/06,DGICA,2.09
07/11/06,DGII,5.02
07/11/06,DGSE,0.29
07/11/06,DGX,5.45
07/11/06,DHI,3.32
07/11/06,DHIL,0.06
07/11/06,DHR,1.74
07/11/06,DHT,0.09
07/11/06,DIN,7.26
07/11/06,DIOD,7.49
07/11/06,DIS,2.26
07/11/06,DISCA,2.1
07/11/06,DISH,1.94
07/11/06,DIT,0.66
07/11/06,DJCO,0.02
07/11/06,DK,0.83
07/11/06,DKS,7.06
07/11/06,DLA,0.02
07/11/06,DLB,0.58
07/11/06,DLLR,3.56
07/11/06,DLR,3.81
07/11/06,DLTR,5.12
07/11/06,DLX,7.96
07/11/06,DMLP,0.19
07/11/06,DMND,5.07
07/11/06,DNB,1
07/11/06,DNR,2.86
07/11/06,DO,5.76
07/11/06,DORM,1.02
07/11/06,DOV,0.6
07/11/06,DOVR,1.13
07/11/06,DOW,0.95
07/11/06,DOX,1.21
07/11/06,DPW,0.01
07/11/06,DPZ,2.97
07/11/06,DRAD,0.27
07/11/06,DRAM,0.06
07/11/06,DRC,2.24
07/11/06,DRE,2.47
07/11/06,DRH,4.24
07/11/06,DRI,4.57
07/11/06,DRIV,16.73
07/11/06,DRQ,7.72
07/11/06,DRRX,6.51
07/11/06,DRYS,13.33
07/11/06,DS,4.98
07/11/06,DSPG,6.32
07/11/06,DSS,8.67
07/11/06,DST,5.95
07/11/06,DSW,10.85
07/11/06,DSWL,0.15
07/11/06,DSX,1.75
07/11/06,DTE,2.39
07/11/06,DTLK,2.41
07/11/06,DTRM,0.45
07/11/06,DTSI,11.51
07/11/06,DTV,1.71
07/11/06,DUK,1.39
07/11/06,DV,10.03
07/11/06,DVA,2.05
07/11/06,DVAX,1.43
07/11/06,DVD,1.74
07/11/06,DVN,2.03
07/11/06,DWA,1.14
07/11/06,DWCH,0.17
07/11/06,DWSN,3.64
07/11/06,DX,0.03
07/11/06,DXCM,11.44
07/11/06,DXLG,8.73
07/11/06,DXPE,12.61
07/11/06,DXR,0.24
07/11/06,DXTR,5.43
07/11/06,DXYN,3.31
07/11/06,DY,8.84
07/11/06,DYAX,2.73
07/11/06,DZSI,3.58
07/11/06,EA,3.37
07/11/06,EAC,10.57
07/11/06,EAT,6.44
07/11/06,EBAY,3.54
07/11/06,EBF,4.87
07/11/06,EBIX,0.08
07/11/06,EBTC,0.01
07/11/06,ECL,2.27
07/11/06,ECOL,6.12
07/11/06,ECPG,3.51
07/11/06,ECTE,0.5
07/11/06,ED,4.4
07/11/06,EDE,4.11
07/11/06,EDGW,0.03
07/11/06,EDR,8.55
07/11/06,EE,6.06
07/11/06,EEFT,16.21
07/11/06,EEP,1.13
07/11/06,EEQ,0.39
07/11/06,EFII,5.39
07/11/06,EFOI,7
07/11/06,EFSC,3.06
07/11/06,EFX,1.18
07/11/06,EGAS,0.15
07/11/06,EGBN,0.07
07/11/06,EGHT,7.97
07/11/06,EGLE,3.87
07/11/06,EGN,1.56
07/11/06,EGOV,3.93
07/11/06,EGP,3.92
07/11/06,EGT,1.45
07/11/06,EGY,5.51
07/11/06,EIX,1.3
07/11/06,EL,2.27
07/11/06,ELGX,4.17
07/11/06,ELNK,9.32
07/11/06,ELON,6.55
07/11/06,ELOS,8.97
07/11/06,ELRC,2.66
07/11/06,ELS,4.43
07/11/06,ELSE,0.39
07/11/06,ELTK,0.19
07/11/06,ELX,4.87
07/11/06,ELY,8.19
07/11/06,EMAN,0.54
07/11/06,EMC,0.67
07/11/06,EMCI,4.01
07/11/06,EME,5.19
07/11/06,EMKR,17.9
07/11/06,EML,0.03
07/11/06,EMMS,8.31
07/11/06,EMN,5.2
07/11/06,EMR,0.37
07/11/06,ENDP,2.05
07/11/06,ENG,6.86
07/11/06,ENH,1.53
07/11/06,ENLC,4.14
07/11/06,ENLK,0.35
07/11/06,ENS,3.93
07/11/06,ENTG,8.69
07/11/06,ENVE,0.12
07/11/06,ENZ,14.05
07/11/06,ENZN,13.29
07/11/06,EOG,4.07
07/11/06,EPAX,3.88
07/11/06,EPAY,6.57
07/11/06,EPC,5.05
07/11/06,EPD,0.31
07/11/06,EPIQ,7.15
07/11/06,EPR,4.86
07/11/06,EQC,2.53
07/11/06,EQIX,15.02
07/11/06,EQR,2.39
07/11/06,EQT,3.2
07/11/06,EQY,2.78
07/11/06,ERB,0.02
07/11/06,ERIE,0.97
07/11/06,ERS,9.27
07/11/06,ES,3.78
07/11/06,ESBF,0.05
07/11/06,ESBK,0.04
07/11/06,ESC,4.35
07/11/06,ESCA,0.47
07/11/06,ESE,9.4
07/11/06,ESGR,2.85
07/11/06,ESIO,4.71
07/11/06,ESL,5.41
07/11/06,ESLT,0.05
07/11/06,ESMC,5.1
07/11/06,ESND,4.75
07/11/06,ESRX,2.2
07/11/06,ESS,5.53
07/11/06,ESV,4.29
07/11/06,ESYS,0.03
07/11/06,ETFC,2.95
07/11/06,ETH,18.25
07/11/06,ETM,9.29
07/11/06,ETN,0.83
07/11/06,ETP,0.44
07/11/06,ETR,1.77
07/11/06,EV,3.39
07/11/06,EVBS,0.03
07/11/06,EVC,3.16
07/11/06,EVHC,15.07
07/11/06,EVLV,4.63
07/11/06,EVOL,1.31
07/11/06,EVRI,2.17
07/11/06,EW,3.04
07/11/06,EWBC,3.44
07/11/06,EXAC,0.71
07/11/06,EXAR,6.08
07/11/06,EXAS,1.41
07/11/06,EXC,2.61
07/11/06,EXEL,6.82
07/11/06,EXP,10.07
07/11/06,EXPD,4.02
07/11/06,EXPE,4.79
07/11/06,EXPO,3.84
07/11/06,EXR,4.56
07/11/06,EXTR,4.44
07/11/06,EZCH,1.82
07/11/06,EZPW,17.98
07/11/06,F,5.71
07/11/06,FAC,1.96
07/11/06,FALC,8.82
07/11/06,FARM,1.86
07/11/06,FARO,10.68
07/11/06,FAST,4.13
07/11/06,FBC,8.65
07/11/06,FBMS,0.04
07/11/06,FBNC,2.92
07/11/06,FBP,8.25
07/11/06,FC,0.15
07/11/06,FCAP,0.01
07/11/06,FCBC,3.37
07/11/06,FCCO,0.05
07/11/06,FCCY,0.01
07/11/06,FCE.A,1.47
07/11/06,FCEL,14.63
07/11/06,FCF,5.42
07/11/06,FCFS,5.89
07/11/06,FCH,6.53
07/11/06,FCLF,3.21
07/11/06,FCN,7.79
07/11/06,FCNCA,0.25
07/11/06,FCS,5.17
07/11/06,FCX,5.51
07/11/06,FDEF,0.38
07/11/06,FDO,2.92
07/11/06,FDP,6.93
07/11/06,FDS,3.6
07/11/06,FDX,1.27
07/11/06,FE,1.04
07/11/06,FEIC,7.18
07/11/06,FEIM,0.11
07/11/06,FELE,4.46
07/11/06,FFBC,3.54
07/11/06,FFCO,0.01
07/11/06,FFG,1.91
07/11/06,FFIC,4.8
07/11/06,FFIN,4.43
07/11/06,FFIV,8.44
07/11/06,FFKT,3.14
07/11/06,FFKY,0.01
07/11/06,FFNM,0.7
07/11/06,FGP,0.22
07/11/06,FHN,3.18
07/11/06,FICO,3.06
07/11/06,FII,1.48
07/11/06,FINL,6.5
07/11/06,FIS,1.94
07/11/06,FISI,1.78
07/11/06,FISV,2.04
07/11/06,FITB,2.48
07/11/06,FIX,4.4
07/11/06,FIZZ,2.45
07/11/06,FL,2.23
07/11/06,FLEX,2.05
07/11/06,FLIC,0.08
07/11/06,FLIR,10.63
07/11/06,FLO,5.38
07/11/06,FLR,4.74
07/11/06,FLS,4.82
07/11/06,FLWS,2.5
07/11/06,FLXS,0.17
07/11/06,FMBI,5.05
07/11/06,FMC,1.57
07/11/06,FMD,11.78
07/11/06,FMER,4.93
07/11/06,FNB,6.18
07/11/06,FNF,3.35
07/11/06,FNFG,5.81
07/11/06,FNHC,3.89
07/11/06,FNLC,0.03
07/11/06,FNSR,8.9
07/11/06,FOE,4.33
07/11/06,FONR,0.05
07/11/06,FORD,20.57
07/11/06,FORM,10.32
07/11/06,FORR,2.62
07/11/06,FOSL,7.79
07/11/06,FOXA,0.66
07/11/06,FPO,4.14
07/11/06,FPP,0.93
07/11/06,FR,11.61
07/11/06,FRBK,0.1
07/11/06,FRD,0.06
07/11/06,FRED,9.04
07/11/06,FRM,0.25
07/11/06,FRME,4.17
07/11/06,FRO,8.26
07/11/06,FRPH,2.23
07/11/06,FRS,0.26
07/11/06,FRT,2.79
07/11/06,FSBK,3.91
07/11/06,FSGI,0.05
07/11/06,FSI,0.32
07/11/06,FSNN,0.02
07/11/06,FSP,2.28
07/11/06,FSS,5.17
07/11/06,FSTR,5.46
07/11/06,FSYS,7.63
07/11/06,FTEK,0.31
07/11/06,FTK,1.67
07/11/06,FTR,3.27
07/11/06,FUL,4.66
07/11/06,FULT,1.95
07/11/06,FUN,1.11
07/11/06,FUNC,0.02
07/11/06,FUR,1.7
07/11/06,FUSB,0.38
07/11/06,FVE,6.47
07/11/06,FWLT,2.76
07/11/06,FWRD,6.65
07/11/06,FXEN,8.08
07/11/06,GABC,0.03
07/11/06,GAI,0.06
07/11/06,GAIA,3.88
07/11/06,GALT,0.66
07/11/06,GAS,1.95
07/11/06,GASS,0.17
07/11/06,GATX,11.69
07/11/06,GBCI,5.99
07/11/06,GBL,1.33
07/11/06,GBLI,0.39
07/11/06,GBNK,3.75
07/11/06,GBR,0.04
07/11/06,GBX,13.9
07/11/06,GCBC,0.02
07/11/06,GCO,5.48
07/11/06,GD,0.64
07/11/06,GDEN,13.34
07/11/06,GE,0.38
07/11/06,GEC,12.07
07/11/06,GEF,3.34
07/11/06,GEL,0.19
07/11/06,GEO,8.05
07/11/06,GEOS,4.74
07/11/06,GERN,10.63
07/11/06,GES,5.8
07/11/06,GEVA,14.91
07/11/06,GFED,0.02
07/11/06,GFF,5.66
07/11/06,GFIG,4.12
07/11/06,GGG,2.35
07/11/06,GGP,2.51
07/11/06,GHC,0.59
07/11/06,GHDX,3.22
07/11/06,GHL,14.4
07/11/06,GHM,2.45
07/11/06,GIFI,6.56
07/11/06,GIGA,0.18
07/11/06,GIGM,1.18
07/11/06,GIII,0.21
07/11/06,GILD,2.2
07/11/06,GILT,0.15
07/11/06,GIS,0.98
07/11/06,GK,4.88
07/11/06,GKNT,7.3
07/11/06,GLAD,4.01
07/11/06,GLBZ,0.01
07/11/06,GLCH,0.75
07/11/06,GLDC,0.06
07/11/06,GLNG,0.77
07/11/06,GLP,0.01
07/11/06,GLT,5.71
07/11/06,GLW,1.03
07/11/06,GMCR,3.33
07/11/06,GME,13.75
07/11/06,GNCMA,6.12
07/11/06,GNTX,8.7
07/11/06,GNVC,0.2
07/11/06,GNW,2.07
07/11/06,GOGL,2.49
07/11/06,GOOD,0.4
07/11/06,GOOGL,0.97
07/11/06,GPC,1.48
07/11/06,GPI,14.66
07/11/06,GPIC,1.23
07/11/06,GPK,1.87
07/11/06,GPN,2.02
07/11/06,GPOR,1.98
07/11/06,GPRE,1.48
07/11/06,GPS,1.4
07/11/06,GPX,0.07
07/11/06,GRA,5.3
07/11/06,GRC,3.17
07/11/06,GRIF,0.04
07/11/06,GRMN,7.23
07/11/06,GROW,5.45
07/11/06,GS,1.85
07/11/06,GSBC,3.11
07/11/06,GSOL,0.01
07/11/06,GT,13.4
07/11/06,GTI,6.43
07/11/06,GTIM,0.27
07/11/06,GTIV,6.84
07/11/06,GTN.A,0.03
07/11/06,GTXI,3.36
07/11/06,GTY,2.97
07/11/06,GV,2.07
07/11/06,GVA,4.94
07/11/06,GVP,1.12
07/11/06,GWR,7.29
07/11/06,GWW,1.71
07/11/06,GXP,4.83
07/11/06,GYRO,0.11
07/11/06,HA,0.75
07/11/06,HAE,4.26
07/11/06,HAFC,4.17
07/11/06,HAIN,6.54
07/11/06,HAL,4.16
07/11/06,HALL,0.01
07/11/06,HALO,0.58
07/11/06,HAR,1.82
07/11/06,HAS,1.39
07/11/06,HAST,0.22
07/11/06,HBAN,2.27
07/11/06,HBHC,5.58
07/11/06,HBIO,0.98
07/11/06,HBNC,0.05
07/11/06,HBOS,0.04
07/11/06,HBP,2.63
07/11/06,HCBK,2.48
07/11/06,HCC,2.98
07/11/06,HCKT,2.26
07/11/06,HCN,1.91
07/11/06,HCP,2.72
07/11/06,HCSG,15.18
07/11/06,HD,3.18
07/11/06,HDNG,0.17
07/11/06,HDSN,0.03
07/11/06,HE,6.56
07/11/06,HEB,3
