date,symbol,Short Percentage Of Float
01/12/04,SLM,2.53
01/12/04,SLXP,4.27
01/12/04,SM,5.13
01/12/04,SMBC,0.14
01/12/04,SMG,3.45
01/12/04,SMP,4.41
01/12/04,SMRT,0.44
01/12/04,SMSI,2.77
01/12/04,SMTC,5.04
01/12/04,SMTX,0.64
01/12/04,SNA,2.06
01/12/04,SNAK,0.16
01/12/04,SNBC,1.21
01/12/04,SNDK,12.88
01/12/04,SNFCA,0.19
01/12/04,SNH,1.36
01/12/04,SNHY,0.02
01/12/04,SNPS,3.63
01/12/04,SNV,2.31
01/12/04,SNX,0.12
01/12/04,SO,1.51
01/12/04,SOCB,0.52
01/12/04,SOFO,2.16
01/12/04,SOHU,11.1
01/12/04,SON,1.09
01/12/04,SONC,2.93
01/12/04,SONS,5.04
01/12/04,SPAN,0.21
01/12/04,SPAR,0.76
01/12/04,SPDC,0.69
01/12/04,SPEX,5.42
01/12/04,SPG,1.58
01/12/04,SPGI,0.95
01/12/04,SPH,0.27
01/12/04,SPLS,0.98
01/12/04,SPN,0.25
01/12/04,SPNC,0.02
01/12/04,SPPI,3.81
01/12/04,SPRT,4.45
01/12/04,SPTN,0.03
01/12/04,SPXC,5.17
01/12/04,SQNM,0.07
01/12/04,SR,1.27
01/12/04,SRCE,0.94
01/12/04,SRCL,4.5
01/12/04,SRDX,30.73
01/12/04,SRE,1.49
01/12/04,SRI,0.2
01/12/04,SRPT,4.79
01/12/04,SRT,0.5
01/12/04,SSB,0.23
01/12/04,SSD,0.91
01/12/04,SSI,9.58
01/12/04,SSP,1.2
01/12/04,SSY,0.09
01/12/04,SSYS,18.87
01/12/04,STAA,15.43
01/12/04,STAR,1.57
01/12/04,STBA,0.46
01/12/04,STC,2.59
01/12/04,STE,1.48
01/12/04,STFC,0.12
01/12/04,STI,0.94
01/12/04,STJ,0.94
01/12/04,STL,2.13
01/12/04,STLD,10.7
01/12/04,STLY,0.24
01/12/04,STMP,2.12
01/12/04,STNR,0.08
01/12/04,STR,0.67
01/12/04,STRA,3.7
01/12/04,STRM,0.05
01/12/04,STRT,0.35
01/12/04,STT,1.36
01/12/04,STX,1.27
01/12/04,STZ,2.59
01/12/04,SUI,0.83
01/12/04,SUP,9.51
01/12/04,SURG,0.17
01/12/04,SUSQ,1.63
01/12/04,SVBI,0.06
01/12/04,SVU,2.6
01/12/04,SWC,0.81
01/12/04,SWK,1.9
01/12/04,SWKS,7.99
01/12/04,SWM,0.77
01/12/04,SWN,5.15
01/12/04,SWS,5.27
01/12/04,SWX,1.2
01/12/04,SWY,2.51
01/12/04,SXCL,0.74
01/12/04,SXI,0.34
01/12/04,SXL,0.05
01/12/04,SXT,7.46
01/12/04,SYBT,0.3
01/12/04,SYK,1.51
01/12/04,SYKE,0.82
01/12/04,SYMC,6.36
01/12/04,SYNA,1.97
01/12/04,SYNM,0.94
01/12/04,SYNT,0.65
01/12/04,SYPR,0.89
01/12/04,SYX,0.06
01/12/04,SYY,1.46
01/12/04,T,0.89
01/12/04,TACT,0.6
01/12/04,TAIT,0.02
01/12/04,TAP,4.81
01/12/04,TARO,3.98
01/12/04,TATT,0.07
01/12/04,TAYC,0.27
01/12/04,TBI,12.17
01/12/04,TCB,2.4
01/12/04,TCBI,0.7
01/12/04,TCBK,0.69
01/12/04,TCI,0.2
01/12/04,TCO,0.68
01/12/04,TCP,0.32
01/12/04,TDS,1.45
01/12/04,TDW,6.24
01/12/04,TDY,1.06
01/12/04,TE,10.46
01/12/04,TECD,3.66
01/12/04,TECH,3.93
01/12/04,TECU,1.53
01/12/04,TEG,3.52
01/12/04,TELL,0.02
01/12/04,TEN,1.29
01/12/04,TER,4.6
01/12/04,TESO,1.08
01/12/04,TESS,0.11
01/12/04,TEX,3.53
01/12/04,TFX,1.52
01/12/04,TG,0.78
01/12/04,TGC,0.14
01/12/04,TGI,2.29
01/12/04,TGNA,0.95
01/12/04,TGT,1.19
01/12/04,THC,2.9
01/12/04,THFF,0.23
01/12/04,THG,3.35
01/12/04,THO,2.69
01/12/04,THOR,7.83
01/12/04,THRD,0.01
01/12/04,THRM,0.9
01/12/04,TIBX,1.99
01/12/04,TICC,0.35
01/12/04,TIF,2.02
01/12/04,TIGR,0.02
01/12/04,TILE,0.99
01/12/04,TISI,0.06
01/12/04,TIVO,2.47
01/12/04,TJX,1.87
01/12/04,TK,2.06
01/12/04,TKR,6.62
01/12/04,TLF,0.36
01/12/04,TLRD,4.12
01/12/04,TMK,1.67
01/12/04,TMO,0.94
01/12/04,TMP,0.37
01/12/04,TNC,0.5
01/12/04,TNH,0.1
01/12/04,TNP,0.13
01/12/04,TOL,8.12
01/12/04,TORM,0.67
01/12/04,TPC,0.16
01/12/04,TPL,0.46
01/12/04,TPX,0.22
01/12/04,TQNT,3.22
01/12/04,TR,0.84
01/12/04,TRC,0.75
01/12/04,TREX,12.77
01/12/04,TRK,1.52
01/12/04,TRMB,7.31
01/12/04,TRMK,0.29
01/12/04,TRN,18.06
01/12/04,TRNS,0.04
01/12/04,TROW,3.02
01/12/04,TRR,12.42
01/12/04,TRST,1.72
01/12/04,TRT,0.03
01/12/04,TRV,5.56
01/12/04,TSBK,0.03
01/12/04,TSCO,3.84
01/12/04,TSN,1.37
01/12/04,TSO,6.86
01/12/04,TSRI,0.3
01/12/04,TSS,2.13
01/12/04,TST,1.67
01/12/04,TSYS,2.23
01/12/04,TTC,1.58
01/12/04,TTEC,1.97
01/12/04,TTEK,4.15
01/12/04,TTI,1.66
01/12/04,TTMI,7.39
01/12/04,TTNP,1.15
01/12/04,TTWO,17.11
01/12/04,TUES,1.34
01/12/04,TUP,3.5
01/12/04,TURN,7.21
01/12/04,TVTY,28.1
01/12/04,TW,1.76
01/12/04,TWI,0.99
01/12/04,TWIN,0.29
01/12/04,TWMC,8.07
01/12/04,TWTC,1.89
01/12/04,TWX,1.45
01/12/04,TXI,5.49
01/12/04,TXN,1.51
01/12/04,TXT,1.55
01/12/04,TYC,2.84
01/12/04,TYL,0.81
01/12/04,UBCP,0.02
01/12/04,UBFO,1.9
01/12/04,UBP,0.01
01/12/04,UBSH,1.24
01/12/04,UBSI,1.04
01/12/04,UCBI,0.8
01/12/04,UCFC,1.54
01/12/04,UDR,0.99
01/12/04,UEIC,0.82
01/12/04,UFCS,0.24
01/12/04,UFI,1.38
01/12/04,UFPI,3.44
01/12/04,UFPT,0.02
01/12/04,UFS,0.46
01/12/04,UG,0.02
01/12/04,UGI,0.96
01/12/04,UHAL,1.17
01/12/04,UHS,3.41
01/12/04,UHT,0.37
01/12/04,UIL,5.13
01/12/04,UIS,1.31
01/12/04,ULBI,6.3
01/12/04,ULTI,0.79
01/12/04,UMBF,0.64
01/12/04,UMH,0.29
01/12/04,UMPQ,2.59
01/12/04,UNAM,0.05
01/12/04,UNF,0.24
01/12/04,UNFI,4.03
01/12/04,UNH,3.37
01/12/04,UNM,3.35
01/12/04,UNP,0.95
01/12/04,UNS,2.56
01/12/04,UNT,1.4
01/12/04,UNTD,13.13
01/12/04,UPL,1.49
01/12/04,UPS,2
01/12/04,UQM,0.03
01/12/04,URBN,6.83
01/12/04,URI,4.53
01/12/04,USAK,0.19
01/12/04,USAP,0.1
01/12/04,USB,0.67
01/12/04,USEG,0.07
01/12/04,USG,17.94
01/12/04,USLM,0.04
01/12/04,USM,1.71
01/12/04,USNA,16.48
01/12/04,USPH,2.92
01/12/04,UTEK,4.35
01/12/04,UTHR,12.61
01/12/04,UTI,0.1
01/12/04,UTIW,1.28
01/12/04,UTL,0.01
01/12/04,UTMD,0.15
01/12/04,UTSI,9.07
01/12/04,UTX,0.66
01/12/04,UUU,0.04
01/12/04,UVSP,0.06
01/12/04,UVV,2.01
01/12/04,UWN,0.91
01/12/04,VAL,0.63
01/12/04,VALU,0.17
01/12/04,VAR,1.68
01/12/04,VASC,0.18
01/12/04,VBFC,0.05
01/12/04,VDSI,3.48
01/12/04,VECO,7.39
01/12/04,VFC,1.78
01/12/04,VGR,5.3
01/12/04,VGZ,0.27
01/12/04,VHI,0.16
01/12/04,VIAV,3.62
01/12/04,VICL,0.21
01/12/04,VICR,0.85
01/12/04,VIDE,6.14
01/12/04,VIRC,0.03
01/12/04,VISI,0.28
01/12/04,VIVE,0.12
01/12/04,VIVO,0.56
01/12/04,VLO,3.37
01/12/04,VLY,1.49
01/12/04,VMC,1.35
01/12/04,VMI,0.53
01/12/04,VNO,1.21
01/12/04,VOXX,0.7
01/12/04,VRML,2.16
01/12/04,VRNT,1.87
01/12/04,VRSN,4.04
01/12/04,VRTX,4.94
01/12/04,VSAT,1.72
01/12/04,VSB,0.01
01/12/04,VSH,6.47
01/12/04,VSR,0.03
01/12/04,VTR,2.48
01/12/04,VTSS,2.09
01/12/04,VVC,5.32
01/12/04,VVI,0.94
01/12/04,VVUS,4.25
01/12/04,VZ,0.63
01/12/04,WAB,1.13
01/12/04,WABC,2.07
01/12/04,WAC,0.12
01/12/04,WAFD,1.38
01/12/04,WASH,0.25
01/12/04,WAT,2.2
01/12/04,WAYN,0.55
01/12/04,WBA,1.38
01/12/04,WBS,2.4
01/12/04,WCC,0.13
01/12/04,WCFB,0.01
01/12/04,WCIC,6.96
01/12/04,WCN,7.33
01/12/04,WDC,2.11
01/12/04,WDFC,1.24
01/12/04,WDR,2.55
01/12/04,WEC,0.86
01/12/04,WEN,2.08
01/12/04,WERN,1.47
01/12/04,WEYS,0.11
01/12/04,WFC,1.02
01/12/04,WFM,6.07
01/12/04,WFT,2.46
01/12/04,WG,0.34
01/12/04,WGL,2.97
01/12/04,WGO,18.87
01/12/04,WHG,0.37
01/12/04,WHR,3.9
01/12/04,WIBC,0.67
01/12/04,WINA,0.01
01/12/04,WINT,5.45
01/12/04,WIRE,0.73
01/12/04,WLB,1.34
01/12/04,WLFC,0.05
01/12/04,WLL,0.62
01/12/04,WLTW,0.95
01/12/04,WM,1.3
01/12/04,WMAR,12.03
01/12/04,WMB,3.22
01/12/04,WMK,0.16
01/12/04,WMT,0.47
01/12/04,WNC,12.02
01/12/04,WOOF,1.47
01/12/04,WOR,3.4
01/12/04,WPC,0.4
01/12/04,WPP,0.49
01/12/04,WR,0.67
01/12/04,WRB,0.71
01/12/04,WRE,0.88
01/12/04,WRI,0.8
01/12/04,WRK,0.52
01/12/04,WRLD,0.49
01/12/04,WSBC,1.24
01/12/04,WSCI,0.06
01/12/04,WSFS,2.49
01/12/04,WSM,4.15
01/12/04,WSO,0.7
01/12/04,WST,0.62
01/12/04,WSTG,0.07
01/12/04,WSTL,4.38
01/12/04,WTBA,0.9
01/12/04,WTFC,4.92
01/12/04,WTM,0.55
01/12/04,WTR,2.58
01/12/04,WTS,0.81
01/12/04,WTT,0.09
01/12/04,WTW,4.9
01/12/04,WVFC,0.17
01/12/04,WVVI,0.04
01/12/04,WWD,1.63
01/12/04,WWE,0.1
01/12/04,WWW,0.84
01/12/04,WY,1.58
01/12/04,WYNN,7.05
01/12/04,X,13.52
01/12/04,XCRA,6.97
01/12/04,XEC,1.81
01/12/04,XEL,2.26
01/12/04,XL,1.62
01/12/04,XLNX,3.58
01/12/04,XOM,0.5
01/12/04,XOMA,3.13
01/12/04,XRAY,1.62
01/12/04,XRSC,0.02
01/12/04,XRX,6.47
01/12/04,XXIA,0.83
01/12/04,Y,0.18
01/12/04,YDKN,46.39
01/12/04,YHOO,4.77
01/12/04,YORW,0.03
01/12/04,YRCW,15.3
01/12/04,YUM,1.09
01/12/04,ZBH,1.65
01/12/04,ZBRA,3.6
01/12/04,ZEUS,0.22
01/12/04,ZIGO,2.93
01/12/04,ZION,1.47
01/12/04,ZIXI,24.46
01/12/04,ZOOM,0.24
