date,symbol,Short Percentage Of Float
01/31/13,TTI,4.27
01/31/13,TTMI,2.43
01/31/13,TTS,15.91
01/31/13,TTWO,24.17
01/31/13,TUES,2.78
01/31/13,TUMI,13.94
01/31/13,TUP,1.16
01/31/13,TURN,1.69
01/31/13,TVIA,24.11
01/31/13,TVTY,9.01
01/31/13,TW,0.96
01/31/13,TWC,2.91
01/31/13,TWER,13.88
01/31/13,TWGP,8.66
01/31/13,TWI,14.2
01/31/13,TWIN,11.09
01/31/13,TWMC,0.23
01/31/13,TWO,4.57
01/31/13,TWTC,6.14
01/31/13,TWX,2.04
01/31/13,TXI,27.08
01/31/13,TXN,2.01
01/31/13,TXRH,8.11
01/31/13,TXT,5.42
01/31/13,TYC,0.61
01/31/13,TYL,3.3
01/31/13,TYPE,3.8
01/31/13,TZOO,11.09
01/31/13,UAA,20.81
01/31/13,UAL,7.31
01/31/13,UAMY,7.8
01/31/13,UAN,0.49
01/31/13,UBCP,0.02
01/31/13,UBFO,0.72
01/31/13,UBNK,1.72
01/31/13,UBNT,104.01
01/31/13,UBOH,0.07
01/31/13,UBP,0.05
01/31/13,UBSH,2.57
01/31/13,UBSI,13.12
01/31/13,UCBA,0.26
01/31/13,UCBI,2.89
01/31/13,UCFC,0.12
01/31/13,UCTT,2.31
01/31/13,UDR,3.33
01/31/13,UEC,18.81
01/31/13,UEIC,4
01/31/13,UEPS,1.12
01/31/13,UFCS,1.43
01/31/13,UFI,1.52
01/31/13,UFPI,3.69
01/31/13,UFPT,1.71
01/31/13,UFS,3.17
01/31/13,UG,0.29
01/31/13,UGI,1.71
01/31/13,UHAL,2.16
01/31/13,UHS,3.32
01/31/13,UHT,2.24
01/31/13,UIHC,0.16
01/31/13,UIL,3.68
01/31/13,UIS,16.23
01/31/13,ULBI,0.07
01/31/13,ULH,1.53
01/31/13,ULTA,6.48
01/31/13,ULTI,4.15
01/31/13,UMBF,5.93
01/31/13,UMH,1.78
01/31/13,UMPQ,3.81
01/31/13,UNAM,0.1
01/31/13,UNB,0.1
01/31/13,UNF,1.52
01/31/13,UNFI,3.24
01/31/13,UNH,1.23
01/31/13,UNM,1.11
01/31/13,UNP,0.52
01/31/13,UNS,5.09
01/31/13,UNT,2.09
01/31/13,UNTD,4.37
01/31/13,UNTY,0.04
01/31/13,UNXL,25.46
01/31/13,UPI,0.42
01/31/13,UPL,14.94
01/31/13,UPS,1.01
01/31/13,UQM,3.99
01/31/13,URBN,5.11
01/31/13,URI,16.94
01/31/13,URRE,9.67
01/31/13,USAC,0.58
01/31/13,USAK,0.41
01/31/13,USAP,8.36
01/31/13,USAT,6.6
01/31/13,USB,0.7
01/31/13,USCR,0.2
01/31/13,USEG,0.57
01/31/13,USG,22.18
01/31/13,USLM,2.07
01/31/13,USM,10.51
01/31/13,USMD,0.01
01/31/13,USNA,58.72
01/31/13,USPH,2.92
01/31/13,UTEK,5.16
01/31/13,UTHR,6.79
01/31/13,UTI,4.2
01/31/13,UTIW,2.15
01/31/13,UTL,2.58
01/31/13,UTMD,2.59
01/31/13,UTSI,0.05
01/31/13,UTX,1.37
01/31/13,UUU,0.04
01/31/13,UVE,1.52
01/31/13,UVSP,1.76
01/31/13,UVV,18.27
01/31/13,UWN,0.1
01/31/13,V,0.83
01/31/13,VAC,3.47
01/31/13,VAL,1.47
01/31/13,VALU,9.57
01/31/13,VAR,5.12
01/31/13,VASC,2.31
01/31/13,VBFC,0.08
01/31/13,VC,2.45
01/31/13,VCRA,7.94
01/31/13,VDSI,2.56
01/31/13,VECO,26.13
01/31/13,VER,8.05
01/31/13,VFC,2.57
01/31/13,VG,3.11
01/31/13,VGR,8.36
01/31/13,VGZ,2.97
01/31/13,VHC,30.7
01/31/13,VHI,1.5
01/31/13,VIA,1.15
01/31/13,VIAS,2.06
01/31/13,VIAV,3.75
01/31/13,VICL,6.27
01/31/13,VICR,1.83
01/31/13,VIDE,0.12
01/31/13,VII,0.01
01/31/13,VIRC,0.13
01/31/13,VITC,13.51
01/31/13,VIVO,17
01/31/13,VLGEA,3.96
01/31/13,VLO,3.39
01/31/13,VLTC,16.85
01/31/13,VLY,9.78
01/31/13,VMC,5.06
01/31/13,VMI,1.06
01/31/13,VMW,14.42
01/31/13,VNDA,5.44
01/31/13,VNO,1.92
01/31/13,VNTV,182.36
01/31/13,VOC,0.79
01/31/13,VOLC,10.63
01/31/13,VOXX,5.24
01/31/13,VPG,2.47
01/31/13,VR,2.27
01/31/13,VRA,52.2
01/31/13,VRML,2.34
01/31/13,VRNT,11.92
01/31/13,VRSK,0.53
01/31/13,VRSN,8.4
01/31/13,VRTS,2.27
01/31/13,VRTU,3.11
01/31/13,VRTX,2.44
01/31/13,VSAT,19.43
01/31/13,VSB,5.61
01/31/13,VSCP,0.07
01/31/13,VSEC,2.09
01/31/13,VSH,11.95
01/31/13,VSI,14.76
01/31/13,VSR,0.19
01/31/13,VSTM,2.05
01/31/13,VTR,1.91
01/31/13,VTSS,1.15
01/31/13,VVC,1.19
01/31/13,VVI,2.03
01/31/13,VVUS,24.18
01/31/13,VYFC,0.03
01/31/13,VZ,1.56
01/31/13,WAB,0.69
01/31/13,WABC,10.38
01/31/13,WAC,11.86
01/31/13,WAFD,1.05
01/31/13,WAGE,0.71
01/31/13,WAIR,26.87
01/31/13,WAL,5.8
01/31/13,WASH,1.87
01/31/13,WAT,3.1
01/31/13,WAYN,0.24
01/31/13,WBA,2.06
01/31/13,WBC,1.01
01/31/13,WBKC,0.12
01/31/13,WBMD,5.33
01/31/13,WBS,4.49
01/31/13,WCC,20.12
01/31/13,WCG,3.82
01/31/13,WCN,6.3
01/31/13,WCST,0.07
01/31/13,WD,5.27
01/31/13,WDAY,15.69
01/31/13,WDC,3.13
01/31/13,WDFC,2.41
01/31/13,WDR,4.03
01/31/13,WEB,25.84
01/31/13,WEBK,0.08
01/31/13,WEC,1.38
01/31/13,WEN,4.58
01/31/13,WERN,7.3
01/31/13,WES,0.62
01/31/13,WETF,7.63
01/31/13,WEX,4.86
01/31/13,WEYS,2.66
01/31/13,WFBI,0.02
01/31/13,WFC,0.67
01/31/13,WFM,1.82
01/31/13,WFT,2.18
01/31/13,WG,2.36
01/31/13,WGL,3.36
01/31/13,WGO,5.84
01/31/13,WGP,0.39
01/31/13,WHF,0.17
01/31/13,WHG,2.21
01/31/13,WHLR,0.08
01/31/13,WHR,3.33
01/31/13,WIBC,2.67
01/31/13,WIFI,11.85
01/31/13,WIN,10.95
01/31/13,WINA,3.61
01/31/13,WINT,8.24
01/31/13,WIRE,3.8
01/31/13,WLB,3.42
01/31/13,WLDN,0.13
01/31/13,WLFC,2.07
01/31/13,WLK,18.85
01/31/13,WLL,2.25
01/31/13,WLTW,1.13
01/31/13,WM,3.85
01/31/13,WMAR,1.89
01/31/13,WMB,1.92
01/31/13,WMC,5.74
01/31/13,WMGI,3.19
01/31/13,WMK,4.39
01/31/13,WMLP,4.04
01/31/13,WMT,1.19
01/31/13,WNC,14.37
01/31/13,WNEB,2.01
01/31/13,WNR,21.5
01/31/13,WOOF,8.05
01/31/13,WOR,4.8
01/31/13,WPC,1.39
01/31/13,WPCS,5.03
01/31/13,WPP,4.09
01/31/13,WPX,5.19
01/31/13,WPZ,0.95
01/31/13,WR,2.39
01/31/13,WRB,3.23
01/31/13,WRE,7.79
01/31/13,WRI,9.16
01/31/13,WRK,1.25
01/31/13,WRLD,51.9
01/31/13,WSBC,1.61
01/31/13,WSBF,1.67
01/31/13,WSCI,0.07
01/31/13,WSFS,1.65
01/31/13,WSM,3.79
01/31/13,WSO,7.26
01/31/13,WSR,5.09
01/31/13,WST,2.16
01/31/13,WSTG,0.13
01/31/13,WSTL,1.58
01/31/13,WTBA,1.5
01/31/13,WTFC,10.98
01/31/13,WTI,11.1
01/31/13,WTM,0.23
01/31/13,WTR,2.54
01/31/13,WTS,7.68
01/31/13,WTT,0.07
01/31/13,WTW,21.13
01/31/13,WU,2.89
01/31/13,WVFC,0.06
01/31/13,WVVI,0.03
01/31/13,WWAV,24.19
01/31/13,WWD,2.99
01/31/13,WWE,11.45
01/31/13,WWW,9.91
01/31/13,WY,1.41
01/31/13,WYN,1.18
01/31/13,WYNN,8.28
01/31/13,WYY,0.05
01/31/13,X,24.98
01/31/13,XBKS,3.88
01/31/13,XCO,14.79
01/31/13,XCRA,2.4
01/31/13,XEC,6.11
01/31/13,XEL,1.52
01/31/13,XL,2.23
01/31/13,XLNX,2.83
01/31/13,XLS,0.61
01/31/13,XNPT,8.9
01/31/13,XOM,0.69
01/31/13,XOMA,15.35
01/31/13,XOXO,1.99
01/31/13,XPER,2.74
01/31/13,XPL,0.06
01/31/13,XPLR,1.6
01/31/13,XPO,18.21
01/31/13,XRAY,6.79
01/31/13,XRDC,0.04
01/31/13,XRM,1.08
01/31/13,XRSC,0
01/31/13,XRX,2.04
01/31/13,XTNT,3.62
01/31/13,XWES,0.08
01/31/13,XXIA,8.33
01/31/13,XYL,1.32
01/31/13,Y,1.29
01/31/13,YCB,0.02
01/31/13,YDKN,0.91
01/31/13,YELP,67.26
01/31/13,YHOO,1.26
01/31/13,YONG,3.64
01/31/13,YORW,1.57
01/31/13,YRCW,10.09
01/31/13,YTEN,19.97
01/31/13,YUM,2.32
01/31/13,YUMA,1.36
01/31/13,ZAGG,33.31
01/31/13,ZAZA,7.69
01/31/13,ZBH,3.07
01/31/13,ZBRA,1.16
01/31/13,ZEP,2.27
01/31/13,ZEUS,12.47
01/31/13,ZG,95.11
01/31/13,ZGNX,17.86
01/31/13,ZIGO,2.2
01/31/13,ZION,8.96
01/31/13,ZIOP,17.59
01/31/13,ZIPR,0.03
01/31/13,ZIXI,5.89
01/31/13,ZLTQ,12.05
01/31/13,ZN,3.02
01/31/13,ZNGA,25.07
01/31/13,ZOOM,1.82
01/31/13,ZUMZ,24.78
02/01/13,BRP,0.03
02/01/13,IMN,1
02/01/13,MHR,0.01
02/01/13,NES,0.02
02/01/13,PLL,0.02
02/01/13,PPO,0
02/15/13,A,1.53
02/15/13,AAME,0.01
02/15/13,AAN,2.44
02/15/13,AAON,4.19
02/15/13,AAP,2.15
02/15/13,AAPL,2
02/15/13,AAT,2.5
02/15/13,AAWW,2.88
02/15/13,AB,1.06
02/15/13,ABAC,0.01
02/15/13,ABAX,11.43
02/15/13,ABBV,0.67
02/15/13,ABC,4.42
02/15/13,ABCB,6.01
02/15/13,ABCD,0.14
02/15/13,ABCO,4.53
02/15/13,ABG,7.56
02/15/13,ABIO,11.2
02/15/13,ABM,2.65
02/15/13,ABMD,27.08
02/15/13,ABR,1.51
02/15/13,ABT,1.21
02/15/13,ABTL,0.21
02/15/13,ABUS,0.06
02/15/13,ACAD,7.77
02/15/13,ACAS,1.02
02/15/13,ACAT,6.56
02/15/13,ACC,2.26
02/15/13,ACCO,37.53
02/15/13,ACET,1.95
02/15/13,ACFC,0.3
02/15/13,ACFN,23.61
02/15/13,ACGL,3.76
02/15/13,ACHC,18.05
02/15/13,ACHN,20.59
02/15/13,ACIW,5.81
02/15/13,ACLS,1.64
02/15/13,ACM,1.91
02/15/13,ACN,0.97
02/15/13,ACNB,0.05
02/15/13,ACOR,8.34
02/15/13,ACRE,3.71
02/15/13,ACRX,8.26
02/15/13,ACTA,2.63
02/15/13,ACTG,3.64
02/15/13,ACU,0.28
02/15/13,ACUR,11.64
02/15/13,ACW,4.6
02/15/13,ACXM,2.79
02/15/13,ACY,0.08
02/15/13,ADAT,3.01
02/15/13,ADBE,2.17
02/15/13,ADC,2.3
02/15/13,ADEP,2.27
02/15/13,ADGE,2.41
02/15/13,ADI,2.14
02/15/13,ADK,1.51
02/15/13,ADM,1.48
02/15/13,ADNC,3.09
02/15/13,ADP,1.14
02/15/13,ADS,21.18
02/15/13,ADSK,1.4
02/15/13,ADT,1.63
02/15/13,ADTN,17.63
02/15/13,ADUS,0.3
02/15/13,ADVS,4.2
02/15/13,AE,1.78
02/15/13,AEE,0.84
02/15/13,AEGN,8.9
02/15/13,AEGR,17.94
02/15/13,AEHR,0.06
02/15/13,AEIS,3.49
02/15/13,AEL,19.21
02/15/13,AEO,3.49
02/15/13,AEP,0.64
02/15/13,AEPI,9.55
02/15/13,AER,0.18
02/15/13,AES,0.59
02/15/13,AET,5.91
02/15/13,AETI,0.01
02/15/13,AEY,0.14
02/15/13,AF,11.34
02/15/13,AFAM,5.83
02/15/13,AFCB,0.09
02/15/13,AFFX,15.86
02/15/13,AFG,0.64
02/15/13,AFL,1.44
02/15/13,AFOP,0.22
02/15/13,AFSI,15.38
02/15/13,AGCO,2.16
02/15/13,AGEN,5.03
02/15/13,AGII,2.23
02/15/13,AGN,1
02/15/13,AGNC,2.02
02/15/13,AGO,3.01
02/15/13,AGRO,0.99
02/15/13,AGX,1.55
02/15/13,AGYS,2.14
02/15/13,AHC,0.22
02/15/13,AHGP,0.83
02/15/13,AHL,3.12
02/15/13,AHPI,0.03
02/15/13,AHT,10.29
02/15/13,AI,4.07
02/15/13,AIG,7.72
02/15/13,AIMC,4.64
02/15/13,AIN,3.44
02/15/13,AINV,2.45
02/15/13,AIQ,0.36
02/15/13,AIR,3.99
02/15/13,AIRM,17.03
02/15/13,AIRT,0.36
02/15/13,AIT,3.81
02/15/13,AIV,6.25
02/15/13,AIZ,5.21
02/15/13,AJG,0.73
02/15/13,AJRD,23.03
02/15/13,AKAM,3.76
02/15/13,AKR,7.3
02/15/13,AKRX,17.57
02/15/13,AKS,31.19
02/15/13,AL,6.25
02/15/13,ALB,1.52
02/15/13,ALBO,0.93
02/15/13,ALCO,3.9
02/15/13,ALDW,2.26
02/15/13,ALE,3.28
02/15/13,ALEX,1.19
02/15/13,ALG,1.37
02/15/13,ALGN,13.52
02/15/13,ALGT,9.21
02/15/13,ALIM,3.96
02/15/13,ALJ,8.14
02/15/13,ALK,7.65
02/15/13,ALKS,6.62
02/15/13,ALL,1.09
02/15/13,ALLB,0.15
02/15/13,ALLT,2.38
02/15/13,ALN,0.02
02/15/13,ALNY,7.58
02/15/13,ALOG,5.39
02/15/13,ALOT,0.04
02/15/13,ALR,6.91
02/15/13,ALSK,1.5
02/15/13,ALSN,16.66
02/15/13,ALTI,3.58
02/15/13,ALTR,1.57
02/15/13,ALTV,0.38
02/15/13,ALX,2.67
02/15/13,ALXA,28.18
02/15/13,ALXN,2.71
02/15/13,AMAG,4.99
02/15/13,AMAT,1.78
02/15/13,AMBA,1.61
02/15/13,AMCC,10.61
02/15/13,AMCF,0.05
02/15/13,AMCO,1.34
02/15/13,AMCX,2.72
02/15/13,AMD,15.81
02/15/13,AME,0.66
02/15/13,AMED,14.28
02/15/13,AMG,1.77
02/15/13,AMGN,2.2
02/15/13,AMIC,0.13
02/15/13,AMID,1.08
02/15/13,AMKR,20.84
02/15/13,AMN,3.04
02/15/13,AMNB,3.39
02/15/13,AMOT,0.01
02/15/13,AMP,1.13
02/15/13,AMPE,11.57
02/15/13,AMRB,0.08
02/15/13,AMRC,2.41
02/15/13,AMRE,2.34
02/15/13,AMRI,0.55
02/15/13,AMRS,22.52
02/15/13,AMS,0.09
02/15/13,AMSC,10.9
02/15/13,AMSF,1.81
02/15/13,AMSWA,1.97
02/15/13,AMT,1.01
02/15/13,AMTD,5.5
02/15/13,AMTG,10.57
02/15/13,AMWD,5.36
02/15/13,AMZN,1.93
02/15/13,AN,7.94
02/15/13,ANAC,3.21
02/15/13,ANAD,1.9
02/15/13,ANAT,1.88
02/15/13,ANCB,0.03
02/15/13,ANCX,1.56
02/15/13,ANDE,4.66
02/15/13,ANF,8.25
02/15/13,ANFI,11.71
02/15/13,ANGI,24.83
02/15/13,ANGO,4.81
02/15/13,ANH,1.99
02/15/13,ANIK,2.63
02/15/13,ANIP,15.42
02/15/13,ANN,8.26
02/15/13,ANSS,1.2
02/15/13,ANTH,6.91
02/15/13,ANTM,2.19
02/15/13,ANW,6.29
02/15/13,AOBC,22.76
02/15/13,AOI,6.18
02/15/13,AOL,16.11
02/15/13,AON,0.82
02/15/13,AOS,3.84
02/15/13,AOSL,1.76
02/15/13,AP,2.32
02/15/13,APA,1.62
02/15/13,APAGF,7.07
02/15/13,APC,1.59
02/15/13,APD,1.91
02/15/13,APEI,16.23
02/15/13,APEN,0.77
02/15/13,APH,1.41
02/15/13,APL,1.12
02/15/13,APLP,1.43
02/15/13,APO,0.8
02/15/13,APOG,1.91
02/15/13,APOL,16.85
02/15/13,APRI,12.17
02/15/13,APT,0.2
02/15/13,APTS,3.28
02/15/13,APU,3.47
02/15/13,APWC,0.02
02/15/13,ARAY,14.62
02/15/13,ARC,2.07
02/15/13,ARCB,8.77
02/15/13,ARCC,2.27
02/15/13,ARCI,0.07
02/15/13,ARCO,18.45
02/15/13,ARCW,0.06
02/15/13,ARE,2.27
02/15/13,AREX,17.53
02/15/13,ARG,2.93
02/15/13,ARI,4.52
02/15/13,ARIA,7.97
02/15/13,ARII,4.46
02/15/13,ARKR,0.21
02/15/13,ARL,0.42
02/15/13,ARLP,0.56
02/15/13,ARLZ,6.43
02/15/13,ARNA,30.85
02/15/13,AROC,10.48
02/15/13,ARQL,6.71
02/15/13,ARR,5.24
02/15/13,ARRS,4.75
02/15/13,ARRY,4.16
02/15/13,ARTW,0.32
02/15/13,ARTX,0.11
02/15/13,ARUN,20.59
02/15/13,ARW,0.64
02/15/13,ARWR,1.51
02/15/13,ARX,6.56
02/15/13,ASB,5.33
02/15/13,ASBB,0.06
02/15/13,ASCMA,1.76
02/15/13,ASEI,2.8
02/15/13,ASFI,1.96
02/15/13,ASGN,3.66
02/15/13,ASH,4.21
02/15/13,ASMB,6.01
02/15/13,ASNA,7.32
02/15/13,ASPS,0.46
02/15/13,ASRV,0.85
02/15/13,ASTC,0.05
02/15/13,ASTE,3.18
02/15/13,ASTI,6.51
02/15/13,ASUR,0.18
02/15/13,ASYS,0.7
02/15/13,ATAX,0.06
02/15/13,ATEA,0.08
02/15/13,ATEC,1.66
02/15/13,ATHN,33.61
02/15/13,ATHX,0.79
02/15/13,ATI,5.19
02/15/13,ATLC,20.18
02/15/13,ATLO,1.61
02/15/13,ATML,4.36
02/15/13,ATNI,2.45
02/15/13,ATNY,2.65
02/15/13,ATO,1.11
02/15/13,ATOS,0.21
02/15/13,ATR,3.2
02/15/13,ATRC,3.7
02/15/13,ATRI,1.82
02/15/13,ATRM,0.02
02/15/13,ATRO,3.18
02/15/13,ATRS,11.28
02/15/13,ATSG,2.04
02/15/13,ATTU,1.22
02/15/13,ATU,7.69
02/15/13,ATVI,4.94
02/15/13,ATW,6.82
02/15/13,AUBN,0.08
02/15/13,AUDC,0.54
02/15/13,AUMN,15.3
02/15/13,AUXL,11
02/15/13,AVA,2.78
02/15/13,AVAV,4.51
02/15/13,AVB,4.76
02/15/13,AVD,5.83
02/15/13,AVEO,14.25
02/15/13,AVGO,0.94
02/15/13,AVHI,4.39
02/15/13,AVIR,1.56
02/15/13,AVNR,22.62
02/15/13,AVNW,2.16
02/15/13,AVP,2.91
02/15/13,AVT,1.32
02/15/13,AVX,0.77
02/15/13,AVY,4.05
02/15/13,AWAY,33.38
02/15/13,AWH,0.39
02/15/13,AWI,15.03
02/15/13,AWK,0.4
02/15/13,AWR,2.7
02/15/13,AWRE,1.84
02/15/13,AWX,0.12
02/15/13,AXAS,11
02/15/13,AXDX,0.69
02/15/13,AXE,13.86
02/15/13,AXL,10.93
02/15/13,AXLL,37.78
02/15/13,AXN,0.05
02/15/13,AXP,1.12
02/15/13,AXR,1.52
02/15/13,AXS,0.73
02/15/13,AXTI,1.66
02/15/13,AYI,7.39
02/15/13,AYR,2.09
02/15/13,AZO,6.27
02/15/13,AZPN,2.15
02/15/13,AZZ,1.97
02/15/13,B,2.71
02/15/13,BA,1.54
02/15/13,BABY,2.36
02/15/13,BAC,1.54
02/15/13,BAGL,7.54
02/15/13,BAH,10.46
02/15/13,BALT,0.64
02/15/13,BAMM,16.43
02/15/13,BANC,3.41
02/15/13,BANF,2.24
02/15/13,BANR,5.62
02/15/13,BAP,1.64
02/15/13,BAS,21.34
02/15/13,BASI,0.57
02/15/13,BAX,1.13
02/15/13,BBBY,4.8
02/15/13,BBG,28.96
02/15/13,BBGI,18.15
02/15/13,BBOX,4.03
02/15/13,BBRG,4.29
02/15/13,BBSI,1.85
02/15/13,BBT,1.05
02/15/13,BBW,3.09
02/15/13,BBX,5.17
02/15/13,BBY,12.16
02/15/13,BC,9.17
02/15/13,BCBP,1.57
02/15/13,BCC,0.35
02/15/13,BCEI,12.28
02/15/13,BCO,2.03
02/15/13,BCOR,7.02
02/15/13,BCOV,8.12
02/15/13,BCPC,1.5
02/15/13,BCR,1.5
02/15/13,BCRX,8.51
02/15/13,BDBD,17.88
02/15/13,BDC,7.44
02/15/13,BDE,10.81
02/15/13,BDGE,1.82
02/15/13,BDL,0.28
02/15/13,BDMS,0.25
02/15/13,BDN,7.5
02/15/13,BDR,0.03
02/15/13,BDSI,6.68
02/15/13,BDX,4.44
02/15/13,BEAT,0.1
02/15/13,BEAV,1.03
02/15/13,BEBE,7.52
02/15/13,BECN,16.89
02/15/13,BEE,2.54
02/15/13,BEL,3.74
02/15/13,BELFA,0.1
02/15/13,BELFB,1.81
02/15/13,BEN,1.34
02/15/13,BERY,2.74
02/15/13,BF.A,0.26
02/15/13,BFAM,0.1
02/15/13,BFIN,1.66
02/15/13,BFS,1.08
02/15/13,BG,2.2
02/15/13,BGC,10.57
02/15/13,BGCP,4.64
02/15/13,BGFV,6.71
02/15/13,BGG,19.25
02/15/13,BGI,0.2
02/15/13,BGMD,5.31
02/15/13,BGS,3.72
02/15/13,BH,13.38
02/15/13,BHB,1.55
02/15/13,BHE,1.48
02/15/13,BHI,2.74
02/15/13,BHLB,3.64
02/15/13,BID,11.25
02/15/13,BIG,16.04
02/15/13,BIIB,1.18
02/15/13,BIO,0.73
02/15/13,BIOL,9.65
02/15/13,BIOP,3.41
02/15/13,BIOS,3.97
02/15/13,BIRT,2.34
02/15/13,BJRI,12.47
02/15/13,BK,1.63
02/15/13,BKCC,5.37
02/15/13,BKD,4.82
02/15/13,BKE,31.37
02/15/13,BKEP,0.04
02/15/13,BKH,2.35
02/15/13,BKJ,0.08
02/15/13,BKMU,1.37
02/15/13,BKS,33.28
02/15/13,BKSC,0.24
02/15/13,BKU,4.18
02/15/13,BKW,2.15
02/15/13,BKYF,1.64
02/15/13,BLDR,12.34
02/15/13,BLIN,0.15
02/15/13,BLK,2.06
02/15/13,BLKB,8.85
02/15/13,BLL,2.75
02/15/13,BLMN,2.09
02/15/13,BLMT,1.32
02/15/13,BLOX,1.47
02/15/13,BLT,3.49
02/15/13,BLX,2.68
02/15/13,BMI,2.43
02/15/13,BMR,4.85
02/15/13,BMRC,2.1
02/15/13,BMRN,11.31
02/15/13,BMS,5.1
02/15/13,BMTC,3.8
02/15/13,BMY,2.42
02/15/13,BNCL,2.18
02/15/13,BNCN,0.1
02/15/13,BNNY,37.36
02/15/13,BNSO,0.12
02/15/13,BOBE,5.59
02/15/13,BOCH,0.05
02/15/13,BODY,3.58
02/15/13,BOFI,10.4
02/15/13,BOH,10.15
02/15/13,BOKF,2.03
02/15/13,BOLT,1.81
02/15/13,BONT,30.17
02/15/13,BOOM,4.48
02/15/13,BOSC,0.8
02/15/13,BOTJ,0.04
02/15/13,BPFH,3.79
02/15/13,BPI,28.52
02/15/13,BPL,0.7
02/15/13,BPOP,2.46
02/15/13,BPT,0.97
02/15/13,BR,3.32
02/15/13,BRC,1.78
02/15/13,BRCD,4.67
02/15/13,BRCM,1.29
02/15/13,BREW,2.87
02/15/13,BRID,0.73
02/15/13,BRK.B,1.12
02/15/13,BRKL,2.95
02/15/13,BRKR,1.99
02/15/13,BRKS,2.45
02/15/13,BRLI,44.31
02/15/13,BRN,0.06
02/15/13,BRO,0.87
02/15/13,BRS,2.92
02/15/13,BRT,0.02
02/15/13,BSET,1.89
02/15/13,BSF,13.15
02/15/13,BSFT,19.96
02/15/13,BSPM,0.04
02/15/13,BSQR,0.05
02/15/13,BSRR,1.58
02/15/13,BSTC,2.02
02/15/13,BSX,1.9
02/15/13,BTH,63.94
02/15/13,BTN,0.18
02/15/13,BTUI,0.07
02/15/13,BTX,21.8
02/15/13,BUSE,5.65
02/15/13,BV,10.63
02/15/13,BVA,0.29
02/15/13,BVSN,6.03
02/15/13,BVX,0.15
02/15/13,BWA,5.63
02/15/13,BWEN,0.57
02/15/13,BWINA,0.25
02/15/13,BWLD,22.59
02/15/13,BWP,1.56
02/15/13,BWXT,1.72
02/15/13,BX,1.69
02/15/13,BXC,1.96
02/15/13,BXMT,0.49
02/15/13,BXP,4.6
02/15/13,BXS,7.34
02/15/13,BYBK,0.03
02/15/13,BYD,24.82
02/15/13,BYI,13.89
02/15/13,BZC,0.08
02/15/13,BZH,28.66
02/15/13,C,1.26
02/15/13,CA,2.79
02/15/13,CAA,33.05
02/15/13,CAAS,3.49
02/15/13,CAB,6.64
02/15/13,CAC,1.48
02/15/13,CACB,5.08
02/15/13,CACC,6.15
02/15/13,CACH,20.76
02/15/13,CACI,15.69
02/15/13,CADC,0.05
02/15/13,CAG,1.78
02/15/13,CAH,1.45
02/15/13,CAI,3.13
02/15/13,CAKE,14.97
02/15/13,CAL,8.26
02/15/13,CALD,16.79
02/15/13,CALI,1.25
02/15/13,CALL,39.2
02/15/13,CALM,7.97
02/15/13,CALX,9.17
02/15/13,CAM,1.92
02/15/13,CAMP,4.12
02/15/13,CAMT,0.12
02/15/13,CAPL,0.67
02/15/13,CAR,16.49
02/15/13,CARB,14.06
02/15/13,CARV,0.09
02/15/13,CASC,18.62
02/15/13,CASH,0.38
02/15/13,CASI,1.32
02/15/13,CASM,0.02
02/15/13,CASS,4.34
02/15/13,CASY,6.99
02/15/13,CAT,3.26
02/15/13,CATM,1.62
02/15/13,CATO,6.61
02/15/13,CATY,3.08
02/15/13,CAVM,11.95
02/15/13,CAW,0.03
02/15/13,CB,0.91
02/15/13,CBAK,1.54
02/15/13,CBAN,0.37
02/15/13,CBB,17.03
02/15/13,CBEY,2.66
02/15/13,CBF,1.67
02/15/13,CBG,1.7
02/15/13,CBI,3.63
02/15/13,CBIO,9.32
02/15/13,CBK,0.95
02/15/13,CBL,8.59
02/15/13,CBLI,3.84
02/15/13,CBM,1.52
02/15/13,CBMX,14.64
02/15/13,CBNJ,1.61
02/15/13,CBNK,0.12
02/15/13,CBOE,2.83
02/15/13,CBPO,0.39
02/15/13,CBRL,5.99
02/15/13,CBS,2.03
02/15/13,CBS.A,1.75
02/15/13,CBSH,2.76
02/15/13,CBST,11.93
02/15/13,CBT,1.92
02/15/13,CBU,8.26
02/15/13,CBZ,16.24
02/15/13,CCBG,9.05
02/15/13,CCC,11.86
02/15/13,CCE,1.37
02/15/13,CCF,1.53
02/15/13,CCG,8.62
02/15/13,CCI,1.3
02/15/13,CCK,1
02/15/13,CCL,3.39
02/15/13,CCLP,0.1
02/15/13,CCMP,10
02/15/13,CCNE,1.55
02/15/13,CCO,6.67
02/15/13,CCOI,7.27
02/15/13,CCRN,1.71
02/15/13,CCUR,4.17
02/15/13,CCXI,3.16
02/15/13,CDE,2.46
02/15/13,CDI,1.68
02/15/13,CDNS,11.56
02/15/13,CDOR,0.05
02/15/13,CDR,5.53
02/15/13,CDTI,11.08
02/15/13,CDXS,5
02/15/13,CDZI,10.47
02/15/13,CE,2.86
02/15/13,CEB,1.86
02/15/13,CECE,1.13
02/15/13,CECO,7.52
02/15/13,CEF,1.8
02/15/13,CEI,13.44
02/15/13,CELG,0.85
02/15/13,CEMI,0.18
02/15/13,CEMP,2.6
02/15/13,CENT,2.28
02/15/13,CENX,7.91
02/15/13,CEQP,0.21
02/15/13,CERE,3.31
02/15/13,CERN,5.85
