date,symbol,Short Percentage Of Float
02/12/07,HSIC,3.31
02/12/07,HSII,4.42
02/12/07,HSKA,0.01
02/12/07,HSON,8.04
02/12/07,HSP,1.4
02/12/07,HST,5
02/12/07,HSTM,0.15
02/12/07,HSY,2.85
02/12/07,HT,3.65
02/12/07,HTBK,3.55
02/12/07,HTCH,14.65
02/12/07,HTGC,4.16
02/12/07,HTH,6.99
02/12/07,HTLD,5.65
02/12/07,HTLF,2.69
02/12/07,HTZ,0.56
02/12/07,HUB.A,0.06
02/12/07,HUBB,3.23
02/12/07,HUBG,5.5
02/12/07,HUM,1.94
02/12/07,HUN,1.66
02/12/07,HURC,8.74
02/12/07,HURN,6.23
02/12/07,HUSA,0.04
02/12/07,HVT,14.85
02/12/07,HW,20.26
02/12/07,HWBK,0.04
02/12/07,HWCC,24.43
02/12/07,HWKN,0.03
02/12/07,HXL,15.41
02/12/07,HZO,21.59
02/12/07,IAC,5.05
02/12/07,IART,8.29
02/12/07,IBCA,3.28
02/12/07,IBCP,4.91
02/12/07,IBKC,3.85
02/12/07,IBM,0.89
02/12/07,IBOC,2.35
02/12/07,ICAD,0.62
02/12/07,ICCC,0.01
02/12/07,ICE,9.2
02/12/07,ICFI,0.21
02/12/07,ICH,0.24
02/12/07,ICON,9.07
02/12/07,ICUI,12.13
02/12/07,IDA,6.52
02/12/07,IDCC,7.45
02/12/07,IDIX,17.33
02/12/07,IDN,8.12
02/12/07,IDRA,0.26
02/12/07,IDSA,1.84
02/12/07,IDSY,21.32
02/12/07,IDT,4.02
02/12/07,IDTI,3.1
02/12/07,IDXG,0.44
02/12/07,IDXX,1.81
02/12/07,IEP,0.07
02/12/07,IESC,4.83
02/12/07,IEX,3
02/12/07,IFF,2.21
02/12/07,IFMI,0.33
02/12/07,IFON,7.82
02/12/07,IGC,0.82
02/12/07,IGTE,1.33
02/12/07,IHC,1.2
02/12/07,IHT,0.02
02/12/07,IIIN,15.28
02/12/07,IIN,0.19
02/12/07,IIVI,6.95
02/12/07,IKAN,6.28
02/12/07,IKNX,0.02
02/12/07,ILMN,11.25
02/12/07,IM,0.54
02/12/07,IMAX,12.21
02/12/07,IMGN,2.84
02/12/07,IMH,11.86
02/12/07,IMKTA,3.03
02/12/07,IMMR,5.41
02/12/07,IMMU,8.44
02/12/07,IMNP,1.1
02/12/07,INAP,12.71
02/12/07,INCY,7.26
02/12/07,INDB,3.97
02/12/07,INFA,6.26
02/12/07,INFI,1.36
02/12/07,INFO,1.42
02/12/07,INGR,1.8
02/12/07,ININ,3.58
02/12/07,INO,0.62
02/12/07,INOD,0.1
02/12/07,INS,0.01
02/12/07,INSG,18.4
02/12/07,INSM,2.88
02/12/07,INSY,6.47
02/12/07,INT,5.97
02/12/07,INTC,1.1
02/12/07,INTG,0.01
02/12/07,INTL,3.58
02/12/07,INTT,0.2
02/12/07,INTU,1.98
02/12/07,INTX,0.63
02/12/07,INUV,0.94
02/12/07,INVA,2.42
02/12/07,INVE,0.33
02/12/07,INVT,0.06
02/12/07,INWK,11.76
02/12/07,IO,7.58
02/12/07,IOC,22.18
02/12/07,IONS,7.36
02/12/07,IOSP,3.84
02/12/07,IOT,0.03
02/12/07,IP,2.16
02/12/07,IPAR,4
02/12/07,IPAS,7.87
02/12/07,IPCC,6.27
02/12/07,IPG,7.66
02/12/07,IPGP,0.5
02/12/07,IPHS,1.28
02/12/07,IR,2.15
02/12/07,IRBT,13.51
02/12/07,IRC,7.2
02/12/07,IRET,3.24
02/12/07,IRF,3.38
02/12/07,IRIX,0.35
02/12/07,IRM,2.67
02/12/07,ISBC,2.33
02/12/07,ISCA,0.43
02/12/07,ISIG,0.24
02/12/07,ISIL,2.86
02/12/07,ISLE,9.15
02/12/07,ISNS,0.07
02/12/07,ISRG,10.21
02/12/07,ISRL,1.01
02/12/07,ISSC,28.73
02/12/07,ISSI,1.22
02/12/07,IT,4.39
02/12/07,ITC,3.22
02/12/07,ITG,3.28
02/12/07,ITGR,9.83
02/12/07,ITI,0.07
02/12/07,ITIC,0.2
02/12/07,ITMN,15.66
02/12/07,ITRI,16.53
02/12/07,ITRN,0.09
02/12/07,ITT,0.82
02/12/07,ITW,2
02/12/07,IVAC,18.47
02/12/07,IVC,8.78
02/12/07,IVZ,0.1
02/12/07,IXYS,3.98
02/12/07,JACK,5.79
02/12/07,JAH,5.93
02/12/07,JAKK,12.23
02/12/07,JAXB,0.05
02/12/07,JBHT,6.57
02/12/07,JBL,2.92
02/12/07,JBLU,21.15
02/12/07,JBSS,5.3
02/12/07,JCI,0.99
02/12/07,JCOM,12.97
02/12/07,JCP,3.47
02/12/07,JCS,0.05
02/12/07,JCTCF,0.1
02/12/07,JEC,1.75
02/12/07,JJSF,3.05
02/12/07,JKHY,5.3
02/12/07,JLL,2.06
02/12/07,JMBA,8.79
02/12/07,JNJ,0.41
02/12/07,JNP,5.38
02/12/07,JNPR,4.4
02/12/07,JNS,3.61
02/12/07,JOB,0.02
02/12/07,JOE,15.89
02/12/07,JOSB,37
02/12/07,JOUT,0.1
02/12/07,JOY,3.56
02/12/07,JPM,0.71
02/12/07,JRN,4.25
02/12/07,JST,2.8
02/12/07,JVA,0.03
02/12/07,JW.A,0.52
02/12/07,JWN,3.12
02/12/07,K,1.04
02/12/07,KAI,5.14
02/12/07,KALU,1.02
02/12/07,KAMN,4.41
02/12/07,KATE,2.83
02/12/07,KBAL,4.51
02/12/07,KBH,10.58
02/12/07,KBR,1.61
02/12/07,KCLI,1
02/12/07,KELYA,5.54
02/12/07,KEM,9.39
02/12/07,KEQU,0.14
02/12/07,KERX,14.97
02/12/07,KEX,2.64
02/12/07,KEY,1.71
02/12/07,KFFB,0.01
02/12/07,KFRC,3.34
02/12/07,KFY,6.8
02/12/07,KIM,2.6
02/12/07,KIRK,1.4
02/12/07,KKD,27.1
02/12/07,KLAC,4.21
02/12/07,KLIC,7.39
02/12/07,KMB,0.56
02/12/07,KMG,0.04
02/12/07,KMP,1.12
02/12/07,KMPR,0.61
02/12/07,KMR,2.34
02/12/07,KMT,1.62
02/12/07,KMX,4.35
02/12/07,KND,12.64
02/12/07,KNL,2.52
02/12/07,KNX,14.15
02/12/07,KO,0.42
02/12/07,KOG,2.26
02/12/07,KONA,1.15
02/12/07,KOOL,6.59
02/12/07,KOP,2.76
02/12/07,KOPN,6.33
02/12/07,KOSS,0.03
02/12/07,KR,1.6
02/12/07,KRC,3.93
02/12/07,KRG,4.12
02/12/07,KRNY,1.33
02/12/07,KRO,0.27
02/12/07,KSS,3.23
02/12/07,KSU,10.14
02/12/07,KTCC,0.26
02/12/07,KTEC,0.27
02/12/07,KTOS,3.64
02/12/07,KVHI,5.23
02/12/07,KWR,0.98
02/12/07,L,0.47
02/12/07,LABL,0.08
02/12/07,LAD,8.26
02/12/07,LAKE,0.92
02/12/07,LAMR,6.45
02/12/07,LANC,3.39
02/12/07,LARK,0.01
02/12/07,LAWS,1.74
02/12/07,LAYN,4.59
02/12/07,LAZ,3.54
02/12/07,LB,2.99
02/12/07,LBAI,4.56
02/12/07,LBTYA,1.55
02/12/07,LBY,15.79
02/12/07,LCI,0.02
02/12/07,LCII,10.23
02/12/07,LCUT,11.74
02/12/07,LDL,0.71
02/12/07,LDOS,6
02/12/07,LDR,3.79
02/12/07,LECO,1.48
02/12/07,LEE,5
02/12/07,LEG,2.45
02/12/07,LEN,7.86
02/12/07,LEU,11.93
02/12/07,LF,5.17
02/12/07,LFUS,4.41
02/12/07,LGCY,0.68
02/12/07,LGF.B,3.59
02/12/07,LGL,0.01
02/12/07,LGND,5.08
02/12/07,LH,2.28
02/12/07,LHCG,4.14
02/12/07,LHO,5.1
02/12/07,LII,1.27
02/12/07,LINC,0.65
02/12/07,LION,0.04
02/12/07,LIOX,8.03
02/12/07,LIVN,18.88
02/12/07,LJPC,0.97
02/12/07,LKFN,3.12
02/12/07,LKQ,10.55
02/12/07,LLL,1.55
02/12/07,LLTC,3.76
02/12/07,LLY,0.89
02/12/07,LM,3.45
02/12/07,LMAT,0.04
02/12/07,LMIA,2.36
02/12/07,LMNX,5.78
02/12/07,LMT,1.09
02/12/07,LNBB,0.13
02/12/07,LNC,1.03
02/12/07,LNCE,6.58
02/12/07,LNDC,1.98
02/12/07,LNG,17.65
02/12/07,LNN,21.59
02/12/07,LNT,1.3
02/12/07,LOAN,0.19
02/12/07,LOGI,1.33
02/12/07,LOJN,8.39
02/12/07,LOOK,0.91
02/12/07,LORL,3.45
02/12/07,LOV,0.35
02/12/07,LOW,1.72
02/12/07,LPNT,6.37
02/12/07,LPSN,1.01
02/12/07,LPT,2.23
02/12/07,LPTH,3.45
02/12/07,LPX,5.75
02/12/07,LQDT,3.55
02/12/07,LRAD,8.41
02/12/07,LRCX,6.85
02/12/07,LSBG,0.09
02/12/07,LSBI,0.26
02/12/07,LSBK,0.01
02/12/07,LSCC,4.01
02/12/07,LSI,4.35
02/12/07,LSTR,4.78
02/12/07,LTC,3.99
02/12/07,LTM,13.68
02/12/07,LTRE,4.6
02/12/07,LTRX,0.16
02/12/07,LTS,0.66
02/12/07,LTXB,1.65
02/12/07,LUB,3
02/12/07,LUK,3.15
02/12/07,LUNA,0.01
02/12/07,LUV,2.01
02/12/07,LVLT,9.33
02/12/07,LVS,1.54
02/12/07,LWAY,4.29
02/12/07,LXK,9.86
02/12/07,LXP,8.03
02/12/07,LXRX,5.06
02/12/07,LXU,0.74
02/12/07,LYTS,6.92
02/12/07,LYV,4.31
02/12/07,LZB,18.8
02/12/07,M,1.75
02/12/07,MA,6.18
02/12/07,MAA,4.29
02/12/07,MAC,3.19
02/12/07,MAGS,2.87
02/12/07,MAN,1.33
02/12/07,MANH,5.08
02/12/07,MANT,3.22
02/12/07,MAR,1.88
02/12/07,MARPS,0.06
02/12/07,MAS,4.97
02/12/07,MAT,2.11
02/12/07,MATN,0.73
02/12/07,MATR,2.79
02/12/07,MATW,4.4
02/12/07,MATX,7.75
02/12/07,MAYS,0.02
02/12/07,MBFI,4.2
02/12/07,MBI,13.41
02/12/07,MBOT,4.15
02/12/07,MBRG,0.02
02/12/07,MBTF,2.77
02/12/07,MBVT,0.09
02/12/07,MBVX,23.26
02/12/07,MBWM,3.38
02/12/07,MCBC,3.03
02/12/07,MCD,1.19
02/12/07,MCF,1.28
02/12/07,MCGC,5.03
02/12/07,MCHP,3.72
02/12/07,MCHX,15.74
02/12/07,MCK,1.07
02/12/07,MCO,1.25
02/12/07,MCRI,2.11
02/12/07,MCRL,9.2
02/12/07,MCRS,5.22
02/12/07,MCS,3.79
02/12/07,MCY,3.16
02/12/07,MD,2.32
02/12/07,MDC,10.57
02/12/07,MDCA,0.11
02/12/07,MDCI,3.57
02/12/07,MDCO,7.15
02/12/07,MDLZ,2.29
02/12/07,MDP,2.82
02/12/07,MDR,1.02
02/12/07,MDRX,16.45
02/12/07,MDSY,0.63
02/12/07,MDT,1.12
02/12/07,MDU,2.32
02/12/07,MDVN,2.13
02/12/07,MEAS,6.49
02/12/07,MED,13.91
02/12/07,MEET,3.83
02/12/07,MEG,5.47
02/12/07,MEI,4.95
02/12/07,MEIP,0.27
02/12/07,MENT,11.62
02/12/07,MERC,7.58
02/12/07,MET,0.9
02/12/07,METR,1.55
02/12/07,MFA,3.31
02/12/07,MFCB,0.04
02/12/07,MFI,0.1
02/12/07,MFIN,3.67
02/12/07,MFLX,6.68
02/12/07,MFSF,0.03
02/12/07,MGAM,23.33
02/12/07,MGCD,2.28
02/12/07,MGEE,3.92
02/12/07,MGI,2.01
02/12/07,MGIC,0.1
02/12/07,MGLN,6.07
02/12/07,MGM,1.53
02/12/07,MGN,4.33
02/12/07,MGPI,16.44
02/12/07,MGRC,4.75
02/12/07,MGYR,0.22
02/12/07,MHGC,11.36
02/12/07,MHK,9.44
02/12/07,MHO,14.76
02/12/07,MIC,2.88
02/12/07,MICR,8.23
02/12/07,MIDD,10.44
02/12/07,MIL,6.29
02/12/07,MIND,2.39
02/12/07,MINI,12.25
02/12/07,MKC,1.21
02/12/07,MKL,1.72
02/12/07,MKSI,4.44
02/12/07,MKTX,5.29
02/12/07,MLAB,0.01
02/12/07,MLHR,5.45
02/12/07,MLI,6.07
02/12/07,MLM,4.01
02/12/07,MLNK,3.57
02/12/07,MLNX,1.25
02/12/07,MLP,1.58
02/12/07,MLR,2.83
02/12/07,MMAC,0.49
02/12/07,MMC,1.51
02/12/07,MMLP,0.26
02/12/07,MMM,0.76
02/12/07,MMP,1.39
02/12/07,MMS,7.68
02/12/07,MMSI,6.5
02/12/07,MNDO,0.13
02/12/07,MNI,2.96
02/12/07,MNKD,9.7
02/12/07,MNR,0.1
02/12/07,MNRK,0.03
02/12/07,MNRO,3.7
02/12/07,MNST,13.29
02/12/07,MNTA,19.28
02/12/07,MNTG,3.77
02/12/07,MNTX,0.02
02/12/07,MO,0.69
02/12/07,MOCO,0.04
02/12/07,MOD,4.89
02/12/07,MOFG,0.08
02/12/07,MOG.A,4.84
02/12/07,MOH,5.34
02/12/07,MON,1.38
02/12/07,MORN,2.22
02/12/07,MOSY,8.08
02/12/07,MOV,4.25
02/12/07,MOVE,5.85
02/12/07,MPB,0.01
02/12/07,MPW,10.56
02/12/07,MPWR,3.94
02/12/07,MPX,2.42
02/12/07,MRCY,8.25
02/12/07,MRGE,10.16
02/12/07,MRH,3.66
02/12/07,MRK,1.03
02/12/07,MRLN,5.29
02/12/07,MRO,1.43
02/12/07,MRTN,3.95
02/12/07,MRVC,6.57
02/12/07,MRVL,3.09
02/12/07,MS,0.56
02/12/07,MSA,7.98
02/12/07,MSB,0.23
02/12/07,MSBF,0.01
02/12/07,MSCC,15.64
02/12/07,MSEX,0.27
02/12/07,MSFG,3.69
02/12/07,MSFT,0.8
02/12/07,MSI,0.92
02/12/07,MSL,0.03
02/12/07,MSM,2.62
02/12/07,MSN,0.2
02/12/07,MSO,8.56
02/12/07,MSON,0.04
02/12/07,MSTR,9.84
02/12/07,MSTX,7.93
02/12/07,MTB,1.56
02/12/07,MTD,0.49
02/12/07,MTEX,16.17
02/12/07,MTG,9.87
02/12/07,MTH,19.95
02/12/07,MTN,6.98
02/12/07,MTOR,25.04
02/12/07,MTR,0.08
02/12/07,MTRN,7.89
02/12/07,MTRX,5.68
02/12/07,MTSC,4.18
02/12/07,MTSL,0.02
02/12/07,MTSN,5.16
02/12/07,MTW,1.95
02/12/07,MTX,6.5
02/12/07,MTZ,4.09
02/12/07,MU,3.63
02/12/07,MUR,3.14
02/12/07,MUX,0.48
02/12/07,MVIS,9.19
02/12/07,MWA,5.98
02/12/07,MWE,0.57
02/12/07,MWIV,2.96
02/12/07,MWV,1.33
02/12/07,MWW,2.46
02/12/07,MXIM,2.98
02/12/07,MXWL,18.38
02/12/07,MYE,3.44
02/12/07,MYGN,15.56
02/12/07,MYL,2.87
02/12/07,NAII,0.12
02/12/07,NANO,4.62
02/12/07,NASB,1.44
02/12/07,NAT,5.76
02/12/07,NATH,0.07
02/12/07,NATI,0.67
02/12/07,NATL,4.53
02/12/07,NAVG,2.82
02/12/07,NBBC,0.02
02/12/07,NBIX,17.01
02/12/07,NBL,2.29
02/12/07,NBN,0.07
02/12/07,NBR,5.46
02/12/07,NBTB,3.36
02/12/07,NBTF,0.01
02/12/07,NC,2.42
02/12/07,NCI,7.79
02/12/07,NCIT,0.02
02/12/07,NCMI,0.96
02/12/07,NCR,1.43
02/12/07,NCS,13.98
02/12/07,NDAQ,7.35
02/12/07,NDSN,4
02/12/07,NE,3.37
02/12/07,NECB,0.1
02/12/07,NEE,3.02
02/12/07,NEM,3.13
02/12/07,NEOG,0.49
02/12/07,NEON,0.04
02/12/07,NEU,4.77
02/12/07,NEWP,8.55
02/12/07,NEWS,1.59
02/12/07,NEWT,0.25
02/12/07,NFG,6.75
02/12/07,NFLX,16.71
02/12/07,NFX,1.57
02/12/07,NGLS,0.63
02/12/07,NGS,11.22
02/12/07,NHC,2.32
02/12/07,NHI,3.05
02/12/07,NHTC,2.4
02/12/07,NI,1.96
02/12/07,NICK,0.01
02/12/07,NILE,25.68
02/12/07,NJR,7.13
02/12/07,NKE,1.46
02/12/07,NKSH,0.04
02/12/07,NKTR,25.01
02/12/07,NL,2.74
02/12/07,NLP,0.05
02/12/07,NLS,27.76
02/12/07,NLST,0.72
02/12/07,NLY,4.75
02/12/07,NMRX,0.08
02/12/07,NNBR,4.06
02/12/07,NNI,2.09
02/12/07,NNN,4.99
02/12/07,NOC,1.01
02/12/07,NOV,3.54
02/12/07,NOVB,0.32
02/12/07,NP,10.36
02/12/07,NPBC,3.71
02/12/07,NPK,2.72
02/12/07,NPO,11.57
02/12/07,NPSP,6.99
02/12/07,NR,6.42
02/12/07,NRCIB,0.02
02/12/07,NRF,3.89
02/12/07,NRIM,0.04
02/12/07,NRP,0.27
02/12/07,NRT,1.04
02/12/07,NS,0.55
02/12/07,NSC,2.43
02/12/07,NSH,0.59
02/12/07,NSIT,5.2
02/12/07,NSP,6.25
02/12/07,NSR,7.1
02/12/07,NSSC,8.15
02/12/07,NSYS,0.2
02/12/07,NTAP,2.97
02/12/07,NTCT,3.16
02/12/07,NTGR,9.39
02/12/07,NTIC,0.12
02/12/07,NTLS,1.54
02/12/07,NTN,0.57
02/12/07,NTP,0.88
02/12/07,NTRI,30.61
02/12/07,NTRS,0.92
02/12/07,NTS,0.01
02/12/07,NTWK,0.78
02/12/07,NUAN,13.49
02/12/07,NUE,2.39
02/12/07,NURO,47.53
02/12/07,NUS,3.74
02/12/07,NUTR,0.06
02/12/07,NUVA,9.02
02/12/07,NVAX,9.23
02/12/07,NVDA,4.74
02/12/07,NVEC,34.82
02/12/07,NVR,13.35
02/12/07,NVSL,0.02
02/12/07,NWBI,1.4
02/12/07,NWE,5.72
02/12/07,NWFL,0.06
02/12/07,NWL,2.52
02/12/07,NWLI,1.95
02/12/07,NWN,4.55
02/12/07,NWPX,0.49
02/12/07,NWY,3.81
02/12/07,NXST,0.38
02/12/07,NXTM,10.86
02/12/07,NYCB,6.32
02/12/07,NYMT,0.35
02/12/07,NYMX,1.23
02/12/07,NYNY,3.48
02/12/07,NYT,13.1
02/12/07,O,4.86
02/12/07,OA,6.91
02/12/07,OB,0.13
02/12/07,OBAS,0.02
02/12/07,OBCI,1.43
02/12/07,OC,3.78
02/12/07,OCC,0.24
02/12/07,OCFC,2.3
02/12/07,OCLR,6.83
02/12/07,OCN,5.64
02/12/07,OCR,7.14
02/12/07,ODC,0.02
02/12/07,ODFL,6.18
02/12/07,ODP,1.56
02/12/07,OFC,7.91
02/12/07,OFG,7.46
02/12/07,OFIX,2.12
02/12/07,OFLX,0.65
02/12/07,OGE,3.4
02/12/07,OGEN,0.05
02/12/07,OGXI,1.33
02/12/07,OHAI,3.58
02/12/07,OHI,3.95
02/12/07,OI,4.53
02/12/07,OII,2.37
02/12/07,OIS,7.57
02/12/07,OKE,0.74
02/12/07,OKS,0.41
02/12/07,OKSB,3.37
02/12/07,OLBK,0.07
02/12/07,OLED,17.4
02/12/07,OLN,7.23
02/12/07,OLP,0.17
02/12/07,OMC,1.82
02/12/07,OMCL,4.21
02/12/07,OME,0.64
02/12/07,OMEX,2.31
02/12/07,OMG,7.01
02/12/07,OMI,5.93
02/12/07,OMN,3.53
02/12/07,ON,8.74
02/12/07,ONB,4.66
02/12/07,ONFC,0.03
02/12/07,ONVI,0.7
02/12/07,OPHC,0.01
02/12/07,OPLK,6.51
02/12/07,OPOF,0.02
02/12/07,OPY,0.41
02/12/07,ORA,2.97
02/12/07,ORBC,2.24
02/12/07,ORBK,0.26
02/12/07,ORBT,0.63
02/12/07,ORCL,0.79
02/12/07,ORI,0.81
02/12/07,ORIT,0.07
02/12/07,ORLY,5.55
02/12/07,OSBC,4.1
02/12/07,OSHC,0.01
02/12/07,OSIR,4.19
02/12/07,OSIS,12.51
02/12/07,OSK,4.21
02/12/07,OSTK,21.15
02/12/07,OSUR,8.18
02/12/07,OTIV,1.91
02/12/07,OTTR,4.11
02/12/07,OUTR,7.38
02/12/07,OVBC,0.07
02/12/07,OVRL,0.88
02/12/07,OVTI,38.82
02/12/07,OXM,5.28
02/12/07,OXY,1.6
02/12/07,OZRK,10.34
02/12/07,PAA,0.53
02/12/07,PACW,5.41
02/12/07,PAG,5.09
02/12/07,PAR,3.03
02/12/07,PATK,0.35
02/12/07,PAY,5.45
02/12/07,PAYX,2.38
02/12/07,PB,7.73
02/12/07,PBBI,0.04
02/12/07,PBCT,4.59
02/12/07,PBH,3.02
02/12/07,PBHC,0.06
02/12/07,PBI,2.37
02/12/07,PBIB,0.03
02/12/07,PBIP,0.02
02/12/07,PBT,0.85
02/12/07,PBY,10.06
02/12/07,PCAR,3.29
02/12/07,PCBK,0.13
02/12/07,PCG,2.85
02/12/07,PCH,8.24
02/12/07,PCL,3.57
02/12/07,PCLN,20.41
02/12/07,PCMI,4.93
02/12/07,PCO,0.03
02/12/07,PCP,1.54
02/12/07,PCTI,0.81
02/12/07,PCYC,16.02
02/12/07,PCYO,1.06
02/12/07,PDCE,7.32
02/12/07,PDCO,3.92
02/12/07,PDEX,0.01
02/12/07,PDFS,5.44
02/12/07,PDLI,9.39
02/12/07,PEBK,0.03
02/12/07,PEBO,3.48
02/12/07,PEG,1.06
02/12/07,PEGA,1.99
02/12/07,PEIX,12.88
02/12/07,PENN,3.21
02/12/07,PENX,0.36
02/12/07,PEP,0.32
02/12/07,PERF,6.22
02/12/07,PERI,0.48
02/12/07,PERY,5.38
02/12/07,PES,5.83
02/12/07,PESI,0.07
02/12/07,PETM,2.94
02/12/07,PETS,14.75
02/12/07,PFBC,2.63
02/12/07,PFBI,0.06
02/12/07,PFBX,0.05
02/12/07,PFE,0.66
02/12/07,PFG,0.86
02/12/07,PFIN,0.01
02/12/07,PFS,4.67
02/12/07,PFSW,1.78
02/12/07,PG,0.48
02/12/07,PGC,0.53
02/12/07,PGI,5.22
02/12/07,PGNX,7.31
02/12/07,PGR,0.54
02/12/07,PGTI,3.45
02/12/07,PH,1.66
02/12/07,PHH,3.64
02/12/07,PHII,0.01
02/12/07,PHM,7.65
02/12/07,PHMD,1.97
02/12/07,PHX,0.03
02/12/07,PICO,3.11
02/12/07,PII,27.16
02/12/07,PIKE,6.05
02/12/07,PIP,0.01
02/12/07,PIR,11.56
02/12/07,PJC,8.21
02/12/07,PKBK,0.08
02/12/07,PKD,3.61
02/12/07,PKE,6.35
02/12/07,PKG,0.86
02/12/07,PKI,1.19
02/12/07,PKOH,1.11
02/12/07,PL,1.48
02/12/07,PLAB,8.2
02/12/07,PLBC,0.01
02/12/07,PLCE,7.82
02/12/07,PLCM,5.93
02/12/07,PLD,1.82
02/12/07,PLKI,6.77
02/12/07,PLM,0.09
02/12/07,PLNR,3.43
02/12/07,PLPC,1.38
02/12/07,PLT,6.35
02/12/07,PLUG,7.74
02/12/07,PLUS,0.09
02/12/07,PLXS,6.77
02/12/07,PLXT,8.67
02/12/07,PMBC,0.28
02/12/07,PMCS,10.68
02/12/07,PMD,0.21
02/12/07,PMFG,0.14
02/12/07,PNBK,0.02
02/12/07,PNC,2.55
02/12/07,PNFP,4.4
02/12/07,PNM,5.16
02/12/07,PNRA,20.62
02/12/07,PNRG,0.74
02/12/07,PNTR,5.17
02/12/07,PNW,5.59
02/12/07,PNY,7.99
02/12/07,POL,7.17
02/12/07,POM,0.85
02/12/07,POOL,16.73
02/12/07,POPE,0.01
02/12/07,POR,6.95
02/12/07,POWL,2.74
02/12/07,POWR,12.41
02/12/07,PPBI,0.05
02/12/07,PPC,7.2
02/12/07,PPG,1.96
02/12/07,PPHM,5.2
02/12/07,PPIH,1.3
02/12/07,PPL,1.75
02/12/07,PPS,7.12
02/12/07,PQ,5.48
02/12/07,PRA,5.87
02/12/07,PRAA,27.01
02/12/07,PRCP,0.4
02/12/07,PRE,8.11
02/12/07,PRFT,7.96
02/12/07,PRGO,6.41
02/12/07,PRGS,3.95
02/12/07,PRGX,12.02
02/12/07,PRK,4.47
02/12/07,PRKR,24.56
02/12/07,PRLS,0.96
02/12/07,PROV,0.11
02/12/07,PRPH,0.46
02/12/07,PRSC,28.39
02/12/07,PRTK,0.04
02/12/07,PRTS,0.02
02/12/07,PRU,1.15
02/12/07,PRXL,7.8
02/12/07,PRZM,0.3
02/12/07,PSA,2.79
02/12/07,PSB,2.75
02/12/07,PSDV,2.32
02/12/07,PSEC,0.6
02/12/07,PSEM,5.02
02/12/07,PSMT,1.37
02/12/07,PTC,5.58
02/12/07,PTEK,4.49
02/12/07,PTEN,7.29
02/12/07,PTIE,9.6
02/12/07,PTN,2.46
02/12/07,PTP,1
02/12/07,PTRY,8.61
02/12/07,PTSI,2.17
02/12/07,PTX,0.18
02/12/07,PULB,0.42
02/12/07,PULS,4.59
02/12/07,PVH,4.43
02/12/07,PVTB,9.96
02/12/07,PW,0.18
02/12/07,PWOD,0.02
02/12/07,PWR,5.2
02/12/07,PWX,0.01
02/12/07,PX,1.1
02/12/07,PXD,3.67
02/12/07,PXLW,0.5
02/12/07,PZZA,10.57
02/12/07,QBAK,0.01
02/12/07,QCCO,1.19
02/12/07,QCOM,1.14
02/12/07,QCRH,0.06
02/12/07,QDEL,9.67
02/12/07,QGEN,1.33
02/12/07,QLGC,2.38
02/12/07,QLTY,2.07
02/12/07,QSII,16.03
02/12/07,QUIK,0.47
02/12/07,QUMU,0.94
02/12/07,QVCA,1.35
02/12/07,R,5.23
02/12/07,RAD,7.43
02/12/07,RADA,0.09
02/12/07,RAI,8.82
02/12/07,RAIL,18.68
02/12/07,RAND,0.09
02/12/07,RAS,5.04
02/12/07,RAVE,0.05
02/12/07,RAVN,6.85
02/12/07,RBC,7.89
02/12/07,RBCAA,1.21
02/12/07,RBPAA,1.49
02/12/07,RCII,5.08
02/12/07,RCKY,2.17
02/12/07,RCL,2.57
02/12/07,RCMT,0.14
02/12/07,RDC,4.87
02/12/07,RDCM,0.16
02/12/07,RDEN,4.52
02/12/07,RDI,1
02/12/07,RDN,6.56
02/12/07,RDNT,1.24
02/12/07,RDWR,2.03
02/12/07,RE,1.07
02/12/07,RECN,5.6
02/12/07,REFR,10.37
02/12/07,REG,2
02/12/07,REGN,4.46
02/12/07,REIS,0.04
02/12/07,RELL,1.23
02/12/07,RELV,0.49
02/12/07,RENT,0.35
02/12/07,RES,3.15
02/12/07,REV,2.6
02/12/07,REX,1.54
02/12/07,REXI,3.52
02/12/07,RF,1.47
02/12/07,RFIL,0.07
02/12/07,RFMD,14.53
02/12/07,RGC,7.56
02/12/07,RGCO,0.06
02/12/07,RGEN,0.48
02/12/07,RGLD,16.5
02/12/07,RGP,0.21
02/12/07,RGR,1.69
02/12/07,RGS,5.82
02/12/07,RHI,2.36
02/12/07,RHP,6.35
02/12/07,RHT,9.21
02/12/07,RICK,2.73
02/12/07,RIG,4.08
02/12/07,RIGL,6.85
02/12/07,RITT,0.17
02/12/07,RIVR,0.02
02/12/07,RJF,1.73
02/12/07,RL,1.82
02/12/07,RLH,0.34
02/12/07,RLI,4.63
02/12/07,RMBS,8.66
02/12/07,RMCF,0.41
02/12/07,RMD,4.69
02/12/07,RMTI,1.48
02/12/07,RNR,2.65
02/12/07,RNST,3.83
02/12/07,RNVA,0.14
02/12/07,RNWK,6.94
02/12/07,ROCK,5.88
02/12/07,ROG,3.71
02/12/07,ROIA,0.03
02/12/07,ROK,1.52
02/12/07,ROL,2.36
02/12/07,ROLL,3.47
02/12/07,ROP,3.07
02/12/07,ROSE,4.26
02/12/07,ROST,3.62
02/12/07,ROX,0.19
02/12/07,ROYL,0.1
02/12/07,RPM,1.82
02/12/07,RPRX,2.73
02/12/07,RPT,8.73
02/12/07,RPTP,0.1
02/12/07,RRC,4.75
02/12/07,RRD,1.58
